Time,lat,long,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p,1.0,2.5,10.0
2020-12-13T16:25:02.845490,52.54863,13.369325, 4homepulse, o,0.0,8,11,13,2654,768,73,5,2,2,1919,8,3,2
2020-12-13T16:25:03.855015,52.548635,13.369333333299998, 4homepulse, o,0.0,8,11,13,2636,636,76,5,2,2,1919,8,3,2
2020-12-13T16:25:04.867566,52.5486383333,13.3693383333, 4homepulse, o,0.0,8,11,14,2636,636,76,5,2,2,1919,8,3,3
2020-12-13T16:25:05.877562,52.54865,13.3694316667, 4homepulse, o,0.0,7,12,15,2612,630,86,10,2,2,1919,7,5,3
2020-12-13T16:25:06.896570,52.5486283333,13.3694883333, 4homepulse, o,0.0,8,11,14,2600,628,68,9,2,2,1919,8,3,3
2020-12-13T16:25:07.906444,52.5486216667,13.369435000000001, 4homepulse, o,0.0,8,13,17,2642,780,78,18,5,2,1919,8,5,4
2020-12-13T16:25:08.916940,52.5486016667,13.36935, 4homepulse, o,0.0,8,15,17,2654,788,90,17,4,1,1919,8,7,2
2020-12-13T16:25:09.928291,52.5486433333,13.3692916667, 4homepulse, w,0.0,8,15,17,2672,794,96,17,3,0,1919,8,7,2
2020-12-13T16:25:10.949616,52.548669999999994,13.36925, 4homepulse, w,0.0,8,16,18,2836,808,98,18,3,0,1919,8,8,2
2020-12-13T16:25:11.970639,52.5487,13.36916, 4homepulse, w,0.0,9,17,18,2884,820,104,18,3,0,1919,9,8,1
2020-12-13T16:25:12.984135,52.54875,13.3691233333, 4homepulse, w,0.0,9,18,19,2938,836,110,18,3,0,1919,9,9,1
2020-12-13T16:25:14.019186,52.54884499999999,13.3691, 3cobbleGroove2, w,0.0,9,18,20,3102,848,116,18,3,0,1919,9,9,2
2020-12-13T16:25:15.043536,52.5487483333,13.3690616667, 4homepulse, w,0.0,9,18,20,3120,848,118,18,3,0,1919,9,9,2
2020-12-13T16:25:16.059336,52.5487616667,13.3690166667, 4homepulse, w,0.0,9,17,19,3090,850,120,14,4,0,1919,9,8,2
2020-12-13T16:25:17.091594,52.54874,13.368796666700002, 4homepulse, w,0.0050219474256031,9,18,20,3120,860,262,15,4,0,1919,9,9,2
2020-12-13T16:25:18.115018,52.54866,13.3685466667, 4homepulse, w,0.0050219474256031,9,17,17,2920,840,126,7,1,0,1919,9,8,0
2020-12-13T16:25:19.130706,52.5486233333,13.3685383333, 4homepulse, w,0.0050219474256031,9,17,17,2920,840,126,7,1,0,1919,9,8,0
2020-12-13T16:25:20.154453,52.5486683333,13.368518333299999, 4homepulse, w,0.0050219474256031,9,17,18,2902,836,124,8,2,1,1919,9,8,1
2020-12-13T16:25:21.175998,52.548675,13.368520000000002, 4homepulse, w,0.0050219474256031,9,17,18,2902,836,124,8,2,1,1919,9,8,1
2020-12-13T16:25:22.214479,52.548745,13.368585000000001, 3cobbleGroove2, w,0.0050219474256031,9,15,18,2854,826,112,7,2,1,1919,9,6,3
2020-12-13T16:25:24.222091,52.548965,13.3687416667, 3cobbleGroove2, w,0.0050219474256031,9,15,18,2854,826,112,7,2,1,1919,9,6,3
2020-12-13T16:25:25.230899,52.549009999999996,13.3687466667, 3cobbleGroove2, s,0.0043160576408394,9,15,17,2878,830,110,6,2,1,1919,9,6,2
2020-12-13T16:25:26.253296,52.54905,13.368745, 3cobbleGroove2, s,0.0043160576408394,9,15,16,2878,830,110,6,2,1,1919,9,6,1
2020-12-13T16:25:27.270354,52.5490983333,13.36876, 3cobbleGroove2, s,0.0043160576408394,9,15,16,2842,822,106,6,2,1,1919,9,6,1
2020-12-13T16:25:28.287973,52.54914,13.3687716667, 3cobbleGroove2, s,0.0043160576408394,9,15,16,2842,822,106,6,2,1,1919,9,6,1
2020-12-13T16:25:29.306974,52.549175,13.3687816667, 3cobbleGroove2, s,0.0043160576408394,9,15,16,2866,834,102,6,3,1,1919,9,6,1
2020-12-13T16:25:30.324363,52.5492016667,13.3687916667, 3cobbleGroove2, s,0.0043160576408394,9,15,16,2866,834,102,6,3,1,1919,9,6,1
2020-12-13T16:25:31.342036,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0043160576408394,9,14,16,2836,822,98,5,3,1,1919,9,5,2
2020-12-13T16:25:32.363166,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0043160576408394,9,14,16,2836,822,98,5,3,1,1919,9,5,2
2020-12-13T16:25:33.389273,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,15,18,2908,848,104,5,3,1,1919,10,5,3
2020-12-13T16:25:34.407632,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,15,18,2908,848,104,5,3,1,1919,10,5,3
2020-12-13T16:25:35.428346,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,14,16,2884,834,90,4,2,1,1919,10,4,2
2020-12-13T16:25:36.448441,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,14,16,2884,834,90,4,2,1,1919,10,4,2
2020-12-13T16:25:37.464903,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,13,15,2890,830,80,3,2,1,1919,10,3,2
2020-12-13T16:25:38.482510,52.5491833333,13.3687866667, 3cobbleGroove2, s,0.0027803803227184,10,13,15,2890,830,80,3,2,1,1919,10,3,2
2020-12-13T16:25:39.500477,52.549195,13.368789999999999, 3cobbleGroove2, s,0.0027803803227184,10,13,14,2878,824,78,2,2,1,1919,10,3,1
2020-12-13T16:25:40.518946,52.549209999999995,13.3687883333, 3cobbleGroove2, s,0.0027803803227184,10,13,14,2878,824,78,2,2,1,1919,10,3,1
2020-12-13T16:25:41.535665,52.5492233333,13.3687883333, 3cobbleGroove2, s,0.00063554432586094,10,12,13,2878,820,66,2,1,0,1919,10,2,1
2020-12-13T16:25:42.559694,52.549236666700004,13.368795, 3cobbleGroove2, s,0.00063554432586094,10,12,13,2878,820,66,2,1,0,1919,10,2,1
2020-12-13T16:25:43.574148,52.5492533333,13.368808333299999, 3cobbleGroove2, s,0.00063554432586094,10,13,14,3090,842,76,3,1,0,1919,10,3,1
2020-12-13T16:25:44.597354,52.54926999999999,13.368811666700001, 3cobbleGroove2, s,0.00063554432586094,10,13,14,3090,842,76,3,1,0,1919,10,3,1
2020-12-13T16:25:45.621417,52.54929,13.368813333299999, 3cobbleGroove2, s,0.00063554432586094,10,13,14,3084,846,84,3,1,0,1919,10,3,1
2020-12-13T16:25:46.639328,52.5493133333,13.368806666700001, 3cobbleGroove2, s,0.00063554432586094,10,13,14,3084,846,84,3,1,0,1919,10,3,1
2020-12-13T16:25:47.658159,52.549335,13.3687883333, 3cobbleGroove2, s,0.00063554432586094,10,13,15,3150,862,86,3,1,0,1919,10,3,2
2020-12-13T16:25:48.675043,52.5493566667,13.368766666700001, 3cobbleGroove2, s,0.00063554432586094,10,13,15,3150,862,86,3,1,0,1919,10,3,2
2020-12-13T16:25:49.695457,52.5493766667,13.3687433333, 3cobbleGroove2, s,0.0024741604559661,11,14,15,3374,886,92,2,0,0,1919,11,3,1
2020-12-13T16:25:50.710976,52.5493983333,13.368716666700001, 3cobbleGroove2, s,0.0024741604559661,11,14,15,3374,886,92,2,0,0,1919,11,3,1
2020-12-13T16:25:51.740489,52.5494216667,13.3686916667, 3cobbleGroove2, s,0.0024741604559661,11,15,15,3610,1044,90,2,0,0,1919,11,4,0
2020-12-13T16:25:52.756967,52.5494433333,13.368663333299999, 3cobbleGroove2, s,0.0024741604559661,11,15,15,3610,1044,90,2,0,0,1919,11,4,0
2020-12-13T16:25:53.775522,52.549465000000005,13.3686366667, 3cobbleGroove2, s,0.0024741604559661,12,15,16,3658,1054,88,3,1,1,1919,12,3,1
2020-12-13T16:25:54.791150,52.549485,13.36861, 3cobbleGroove2, s,0.0024741604559661,12,15,16,3658,1054,88,3,1,1,1919,12,3,1
2020-12-13T16:25:55.808555,52.5495066667,13.368585000000001, 3cobbleGroove2, s,0.0024741604559661,11,15,16,3658,1052,90,3,1,1,1919,11,4,1
2020-12-13T16:25:56.825627,52.549530000000004,13.3685566667, 3cobbleGroove2, s,0.0024741604559661,11,15,16,3658,1052,90,3,1,1,1919,11,4,1
2020-12-13T16:25:57.844399,52.5495566667,13.368533333299998, 3cobbleGroove2, sw,0.0035057659084849,12,15,16,3664,1060,88,3,1,1,1919,12,3,1
2020-12-13T16:25:58.861397,52.549580000000006,13.3685033333, 3cobbleGroove2, sw,0.0035057659084849,12,15,16,3664,1060,88,3,1,1,1919,12,3,1
2020-12-13T16:25:59.878834,52.5496016667,13.368475, 3cobbleGroove2, sw,0.0035057659084849,12,16,17,3870,1084,92,4,1,1,1919,12,4,1
2020-12-13T16:26:00.895275,52.54962,13.3684416667, 3cobbleGroove2, sw,0.0035057659084849,12,16,17,3870,1084,92,4,1,1,1919,12,4,1
2020-12-13T16:26:01.912463,52.5496366667,13.368405, 3cobbleGroove2, sw,0.0035057659084849,12,16,17,3924,1100,100,3,1,1,1919,12,4,1
2020-12-13T16:26:02.931638,52.5496533333,13.3683716667, 3cobbleGroove2, sw,0.0035057659084849,12,16,17,3924,1100,100,3,1,1,1919,12,4,1
2020-12-13T16:26:03.949868,52.5496683333,13.368345000000001, 3cobbleGroove2, sw,0.0035057659084849,12,16,19,3882,1094,98,5,2,2,1919,12,4,3
2020-12-13T16:26:04.968620,52.549690000000005,13.368314999999999, 3cobbleGroove2, sw,0.0035057659084849,12,16,19,3882,1094,98,5,2,2,1919,12,4,3
2020-12-13T16:26:05.986669,52.5497133333,13.368285, 3cobbleGroove2, sw,0.0034565219121179,12,16,19,3882,1094,96,5,2,2,1919,12,4,3
2020-12-13T16:26:07.008230,52.549735,13.368255, 3cobbleGroove2, sw,0.0034565219121179,12,16,18,3882,1094,96,5,2,2,1919,12,4,2
2020-12-13T16:26:08.027772,52.5497583333,13.3682233333, 3cobbleGroove2, sw,0.0034565219121179,12,17,18,3954,1114,100,5,2,2,1919,12,5,1
2020-12-13T16:26:09.045289,52.5497833333,13.368193333299999, 3cobbleGroove2, sw,0.0034565219121179,12,17,18,3954,1114,100,5,2,2,1919,12,5,1
2020-12-13T16:26:10.063666,52.5498083333,13.3681633333, 3cobbleGroove2, sw,0.0034565219121179,12,17,20,3942,1114,94,6,2,2,1919,12,5,3
2020-12-13T16:26:11.082245,52.549834999999995,13.368143333299999, 3cobbleGroove2, sw,0.0034565219121179,12,17,20,3942,1114,94,6,2,2,1919,12,5,3
2020-12-13T16:26:12.100585,52.5498683333,13.3681333333, 3cobbleGroove2, sw,0.0034565219121179,12,17,20,3900,1110,100,6,2,2,1919,12,5,3
2020-12-13T16:26:13.118147,52.549905,13.368129999999999, 3cobbleGroove2, sw,0.0033928240380376,12,17,20,3900,1110,100,6,2,2,1919,12,5,3
2020-12-13T16:26:14.138419,52.54994,13.3681283333, 3cobbleGroove2, sw,0.0033928240380376,12,17,18,3846,1104,102,5,1,1,1919,12,5,1
2020-12-13T16:26:15.156978,52.5499766667,13.368129999999999, 3cobbleGroove2, sw,0.0033928240380376,12,17,18,3846,1104,102,5,1,1,1919,12,5,1
2020-12-13T16:26:16.175841,52.5500133333,13.3681266667, 3cobbleGroove2, sw,0.0033928240380376,12,17,18,3852,1110,98,5,1,1,1919,12,5,1
2020-12-13T16:26:17.201096,52.550045,13.3681116667, 3cobbleGroove2, sw,0.0033928240380376,12,17,18,3852,1110,98,5,1,1,1919,12,5,1
2020-12-13T16:26:18.218756,52.55007,13.3680883333, 3cobbleGroove2, sw,0.0033928240380376,13,18,20,3930,1128,112,8,1,1,1919,13,5,2
2020-12-13T16:26:20.244608,52.5501416667,13.368011666700001, 3cobbleGroove2, sw,0.0033928240380376,13,18,21,3948,1130,112,10,2,2,1919,13,5,3
2020-12-13T16:26:21.269212,52.5501666667,13.3679833333, 3cobbleGroove2, sw,0.0043913635983554,13,18,21,3912,1118,106,10,2,2,1919,13,5,3
2020-12-13T16:26:22.287406,52.5501916667,13.367954999999998, 3cobbleGroove2, sw,0.0043913635983554,13,18,19,4112,1136,106,8,1,1,1919,13,5,1
2020-12-13T16:26:23.305188,52.5502166667,13.3679283333, 3cobbleGroove2, sw,0.0043913635983554,13,21,22,4154,1146,110,13,1,1,1919,13,8,1
2020-12-13T16:26:24.323283,52.5502433333,13.3679, 3cobbleGroove2, sw,0.0043913635983554,13,21,22,3960,1130,114,13,1,1,1919,13,8,1
2020-12-13T16:26:25.341826,52.5502683333,13.367873333299999, 3cobbleGroove2, sw,0.0043913635983554,12,21,22,3948,1122,122,13,1,1,1919,12,9,1
2020-12-13T16:26:26.359334,52.5502933333,13.3678433333, 3cobbleGroove2, sw,0.0043913635983554,12,23,24,4136,1132,124,20,2,2,1919,12,11,1
2020-12-13T16:26:27.377393,52.55031999999999,13.367813333299999, 3cobbleGroove2, sw,0.0043913635983554,12,23,25,4172,1132,260,21,2,2,1919,12,11,2
2020-12-13T16:26:28.395190,52.5503466667,13.367785000000001, 3cobbleGroove2, sw,0.0043913635983554,12,24,26,4172,1132,270,24,2,2,1919,12,12,2
2020-12-13T16:26:29.413424,52.5503733333,13.3677566667, 3cobbleGroove2, sw,0.0039459667345935,11,22,24,3930,1098,260,21,2,2,1919,11,11,2
2020-12-13T16:26:30.435052,52.5503966667,13.367731666700001, 3cobbleGroove2, sw,0.0039459667345935,11,22,24,3918,1094,258,21,2,2,1919,11,11,2
2020-12-13T16:26:31.437074,52.550421666700004,13.3677116667, 3cobbleGroove2, sw,0.0039459667345935,12,23,25,4118,1124,262,21,2,2,1919,12,11,2
2020-12-13T16:26:32.454463,52.550444999999996,13.3676933333, none, sw,0.0039459667345935,12,23,25,4118,1124,262,21,2,2,1919,12,11,2
2020-12-13T16:26:33.463956,52.55047,13.367683333299999, none, sw,0.0039459667345935,12,22,24,3966,1112,256,20,2,2,1919,12,10,2
2020-12-13T16:26:34.471790,52.5504983333,13.367664999999999, none, sw,0.0039459667345935,12,22,24,3966,1112,256,20,2,2,1919,12,10,2
2020-12-13T16:26:35.495245,52.5505266667,13.3676416667, none, sw,0.0039459667345935,12,21,24,3948,1106,126,18,3,2,1919,12,9,3
2020-12-13T16:26:36.512428,52.5505533333,13.36762, none, sw,0.0039459667345935,12,21,24,3948,1106,126,18,3,2,1919,12,9,3
2020-12-13T16:26:37.539683,52.5505783333,13.367595000000001, none, sw,0.0036114396194183,12,21,24,3924,1102,124,18,3,2,1919,12,9,3
2020-12-13T16:26:38.553668,52.550605000000004,13.367575, none, sw,0.0036114396194183,12,21,24,3924,1102,124,18,3,2,1919,12,9,3
2020-12-13T16:26:39.575398,52.550635,13.367555, none, sw,0.0036114396194183,12,19,24,3906,1086,122,18,4,3,1919,12,7,5
2020-12-13T16:26:40.595789,52.550665,13.367536666700001, none, sw,0.0036114396194183,12,19,24,3906,1086,122,18,4,3,1919,12,7,5
2020-12-13T16:26:41.619601,52.550695,13.36752, none, sw,0.0036114396194183,11,17,21,3682,1062,114,11,3,2,1919,11,6,4
2020-12-13T16:26:42.638764,52.550725,13.367498333299999, none, sw,0.0036114396194183,11,17,20,3682,1062,114,11,3,2,1919,11,6,3
2020-12-13T16:26:43.653517,52.550755,13.367479999999999, none, sw,0.0036114396194183,11,16,20,3670,1056,100,13,3,2,1919,11,5,4
2020-12-13T16:26:44.672393,52.550781666700004,13.3674566667, none, sw,0.0036114396194183,11,16,20,3670,1056,100,13,3,2,1919,11,5,4
2020-12-13T16:26:45.686398,52.5508083333,13.3674316667, none, sw,0.0039796175867848,12,16,21,3706,1066,94,10,3,2,1919,12,4,5
2020-12-13T16:26:46.713402,52.5508366667,13.367408333299998, none, sw,0.0039796175867848,12,16,21,3706,1066,94,10,3,2,1919,12,4,5
2020-12-13T16:26:47.730257,52.550865,13.367385, none, sw,0.0039796175867848,12,17,22,3870,1078,102,11,3,2,1919,12,5,5
2020-12-13T16:26:48.746173,52.550893333299996,13.3673683333, none, sw,0.0039796175867848,12,17,22,3870,1078,102,11,3,2,1919,12,5,5
2020-12-13T16:26:49.762113,52.5509216667,13.36735, none, sw,0.0039796175867848,12,17,20,3930,1100,112,8,2,1,1919,12,5,3
2020-12-13T16:26:50.779008,52.5509483333,13.367329999999999, none, sw,0.0039796175867848,12,17,20,3930,1100,112,8,2,1,1919,12,5,3
2020-12-13T16:26:51.797035,52.5509733333,13.367301666700001, none, sw,0.0039796175867848,13,17,23,4100,1106,122,11,3,2,1919,13,4,6
2020-12-13T16:26:52.811473,52.5509983333,13.367268333299998, none, sw,0.0039796175867848,13,17,23,4100,1106,122,11,3,2,1919,13,4,6
2020-12-13T16:26:53.827199,52.551025,13.3672383333, none, sw,0.0039157155495675,12,17,23,3930,1098,122,11,3,2,1919,12,5,6
2020-12-13T16:26:54.843800,52.5510516667,13.367206666700001, none, sw,0.0039157155495675,12,17,23,3930,1098,122,11,3,2,1919,12,5,6
2020-12-13T16:26:55.861394,52.5510783333,13.3671783333, none, sw,0.0039157155495675,12,18,23,4106,1110,124,11,3,2,1919,12,6,5
2020-12-13T16:26:56.876333,52.55110500000001,13.367145, none, sw,0.0039157155495675,12,18,23,4106,1110,124,11,3,2,1919,12,6,5
2020-12-13T16:26:57.892148,52.5511316667,13.36711, none, sw,0.0039157155495675,16,22,26,7199,1588,114,11,3,2,1919,16,6,4
2020-12-13T16:26:58.906847,52.5511583333,13.367076666700001, none, sw,0.0039157155495675,16,22,26,7205,1596,114,11,2,1,1919,16,6,4
2020-12-13T16:26:59.930865,52.5511866667,13.3670483333, none, sw,0.0039157155495675,16,21,26,7181,1592,112,12,2,1,1919,16,5,5
2020-12-13T16:27:00.955933,52.551215,13.367021666700001, none, sw,0.0039157155495675,16,23,26,7181,1606,124,10,3,1,1919,16,7,3
2020-12-13T16:27:01.975893,52.5512416667,13.3669983333, none, sw,0.0041496519951868,16,24,27,7235,1616,262,11,3,1,1919,16,8,3
2020-12-13T16:27:02.991272,52.5512716667,13.366975, none, sw,0.0041496519951868,15,21,25,7029,1594,124,10,3,1,1919,15,6,4
2020-12-13T16:27:04.006030,52.551315,13.366981666700001, none, sw,0.0041496519951868,15,21,25,7017,1586,118,13,3,1,1919,15,6,4
2020-12-13T16:27:05.027315,52.551365000000004,13.3670016667, none, sw,0.0041496519951868,15,21,24,7011,1584,110,11,2,0,1919,15,6,3
2020-12-13T16:27:06.044827,52.5514116667,13.367016666700001, none, sw,0.0041496519951868,16,24,25,7280,1624,118,11,2,0,1919,16,8,1
2020-12-13T16:27:07.063332,52.551455000000004,13.367026666700001, none, sw,0.0041496519951868,17,25,26,7531,1793,262,9,1,0,1919,17,8,1
2020-12-13T16:27:08.090876,52.551498333299996,13.3670366667, none, sw,0.0041496519951868,14,24,25,4913,1374,286,14,1,0,1919,14,10,1
2020-12-13T16:27:09.111760,52.55154,13.367045000000001, none, s,0.0047604043605119,15,26,27,5122,1536,302,13,1,0,1919,15,11,1
2020-12-13T16:27:10.130586,52.5515833333,13.3670533333, none, s,0.0047604043605119,16,29,30,5433,1588,332,13,1,0,1919,16,13,1
2020-12-13T16:27:11.147869,52.5516266667,13.367061666700002, none, s,0.0047604043605119,16,29,30,5433,1588,332,13,1,0,1919,16,13,1
2020-12-13T16:27:12.163754,52.5516683333,13.367070000000002, none, s,0.0047604043605119,16,29,30,5481,1596,334,13,1,0,1919,16,13,1
2020-12-13T16:27:13.190126,52.55171,13.367085000000001, none, s,0.0047604043605119,16,29,30,5481,1596,334,13,1,0,1919,16,13,1
2020-12-13T16:27:14.192790,52.5517516667,13.3671016667, none, s,0.0047604043605119,17,30,30,5726,1637,336,12,1,0,1919,17,13,0
2020-12-13T16:27:15.201958,52.5517916667,13.367115, none, s,0.0047604043605119,17,30,30,5726,1637,336,12,1,0,1919,17,13,0
2020-12-13T16:27:16.232529,52.55183,13.367115, none, s,0.0047604043605119,18,32,33,6183,1821,356,13,2,0,1919,18,14,1
2020-12-13T16:27:18.248861,52.55195500000001,13.3671033333, none, s,0.0066163174062045,18,32,33,6183,1821,356,13,2,0,1919,18,14,1
2020-12-13T16:27:19.267240,52.5519966667,13.3670966667, none, s,0.0066163174062045,19,31,33,6231,1841,356,10,2,0,1919,19,12,2
2020-12-13T16:27:20.284243,52.552035,13.3670883333, none, s,0.0066163174062045,19,31,33,6231,1841,356,10,2,0,1919,19,12,2
2020-12-13T16:27:21.301774,52.55206999999999,13.367075, none, s,0.0066163174062045,20,32,35,6428,1864,368,9,2,0,1919,20,12,3
2020-12-13T16:27:22.320809,52.5521066667,13.367063333299999, none, s,0.0066163174062045,20,32,35,6428,1864,368,9,2,0,1919,20,12,3
2020-12-13T16:27:23.338387,52.55214,13.3670416667, none, s,0.0066163174062045,20,32,35,6434,1864,372,9,2,0,1919,20,12,3
2020-12-13T16:27:24.353923,52.55217,13.367018333299999, none, s,0.0066163174062045,20,32,34,6434,1864,372,9,2,0,1919,20,12,2
2020-12-13T16:27:25.372726,52.5522,13.3669983333, none, s,0.0066163174062045,20,32,34,6452,1870,358,9,2,0,1919,20,12,2
2020-12-13T16:27:26.395252,52.55223,13.366978333299999, none, sw,0.0045321447217347,20,32,34,6452,1870,358,9,2,0,1919,20,12,2
2020-12-13T16:27:27.418026,52.552258333299996,13.366954999999999, none, sw,0.0045321447217347,19,30,33,6177,1833,338,5,2,0,1919,19,11,3
2020-12-13T16:27:28.435196,52.5522833333,13.366926666700001, none, sw,0.0045321447217347,19,30,33,6177,1833,338,5,2,0,1919,19,11,3
2020-12-13T16:27:29.452449,52.552315,13.366905, none, sw,0.0045321447217347,19,29,31,5986,1807,326,8,2,0,1919,19,10,2
2020-12-13T16:27:30.469139,52.5523533333,13.3668916667, none, sw,0.0045321447217347,19,29,31,5986,1807,326,8,2,0,1919,19,10,2
2020-12-13T16:27:31.487596,52.552391666700004,13.366878333299999, none, sw,0.0045321447217347,18,28,30,5959,1793,304,8,3,1,1919,18,10,2
2020-12-13T16:27:32.503458,52.5524266667,13.3668616667, none, sw,0.0045321447217347,18,28,30,5959,1793,304,8,3,1,1919,18,10,2
2020-12-13T16:27:33.519604,52.5524583333,13.366843333299999, none, sw,0.0045321447217347,19,29,31,6156,1818,312,7,2,1,1919,19,10,2
2020-12-13T16:27:34.536257,52.55249,13.366825, none, sw,0.0043875713558714,19,29,31,6156,1818,312,7,2,1,1919,19,10,2
2020-12-13T16:27:35.552581,52.552530000000004,13.3668166667, none, sw,0.0043875713558714,19,28,30,5968,1663,306,7,2,1,1919,19,9,2
2020-12-13T16:27:36.569526,52.5525633333,13.3668016667, none, sw,0.0043875713558714,19,28,30,5968,1663,306,7,2,1,1919,19,9,2
2020-12-13T16:27:37.586751,52.5525966667,13.366786666700001, none, sw,0.0043875713558714,19,28,30,5980,1795,314,7,1,1,1919,19,9,2
2020-12-13T16:27:38.603023,52.552634999999995,13.366776666700002, none, sw,0.0043875713558714,19,28,30,5980,1795,314,7,1,1,1919,19,9,2
2020-12-13T16:27:39.619862,52.5526766667,13.3667716667, none, sw,0.0043875713558714,19,30,31,5992,1793,328,10,1,1,1919,19,11,1
2020-12-13T16:27:40.636574,52.552715,13.3667616667, none, sw,0.0043875713558714,19,30,31,5992,1793,328,10,1,1,1919,19,11,1
2020-12-13T16:27:41.652902,52.5527533333,13.3667516667, none, sw,0.0043875713558714,19,29,32,5911,1638,322,10,1,1,1919,19,10,3
2020-12-13T16:27:42.670810,52.5527883333,13.366736666700001, none, s,0.0048152061392619,19,29,32,5911,1638,322,10,1,1,1919,19,10,3
2020-12-13T16:27:43.687483,52.5528216667,13.3667166667, none, s,0.0048152061392619,19,29,32,5753,1634,326,11,1,1,1919,19,10,3
2020-12-13T16:27:44.703574,52.5528533333,13.366696666700001, none, s,0.0048152061392619,19,29,31,5753,1634,326,11,1,1,1919,19,10,2
2020-12-13T16:27:45.720604,52.5528866667,13.3666816667, none, s,0.0048152061392619,18,29,30,5693,1613,332,10,1,1,1919,18,11,1
2020-12-13T16:27:46.736821,52.5529216667,13.3666683333, none, s,0.0048152061392619,18,29,30,5693,1613,332,10,1,1,1919,18,11,1
2020-12-13T16:27:47.754919,52.552951666700004,13.366646666700001, none, s,0.0048152061392619,19,31,33,5950,1654,350,14,2,2,1919,19,12,2
2020-12-13T16:27:48.771555,52.5529766667,13.3666183333, none, s,0.0048152061392619,19,31,33,5950,1654,350,14,2,2,1919,19,12,2
2020-12-13T16:27:49.787820,52.5530066667,13.366596666700001, none, s,0.0048152061392619,19,31,33,5974,1796,350,11,2,2,1919,19,12,2
2020-12-13T16:27:50.804637,52.553034999999994,13.3665733333, none, sw,0.0042239621911304,20,33,36,6171,1827,366,17,1,1,1919,20,13,3
2020-12-13T16:27:51.821249,52.5530583333,13.366548333299999, none, sw,0.0042239621911304,20,32,33,5974,1796,354,17,1,1,1919,20,12,1
2020-12-13T16:27:52.838171,52.5530816667,13.366525, none, sw,0.0042239621911304,19,32,34,6004,1808,364,18,1,1,1919,19,13,2
2020-12-13T16:27:53.854601,52.553105,13.3665, none, sw,0.0042239621911304,19,33,36,6198,1825,362,20,1,1,1919,19,14,3
2020-12-13T16:27:54.871023,52.553135,13.3664816667, none, sw,0.0042239621911304,19,33,36,6198,1825,356,18,2,2,1919,19,14,3
2020-12-13T16:27:55.887434,52.55316,13.366456666700001, none, sw,0.0042239621911304,20,33,36,6216,1833,350,18,2,2,1919,20,13,3
2020-12-13T16:27:56.903291,52.55319,13.366435000000001, none, sw,0.0042239621911304,20,33,36,6246,1833,342,18,2,2,1919,20,13,3
2020-12-13T16:27:57.920783,52.553219999999996,13.366420000000002, none, sw,0.0042239621911304,20,33,35,6228,1834,330,18,2,2,1919,20,13,2
2020-12-13T16:27:58.937169,52.55325,13.3664033333, none, sw,0.0037894600271482,19,31,35,6168,1813,330,18,4,2,1919,19,12,4
2020-12-13T16:27:59.953032,52.5532783333,13.366385000000001, none, sw,0.0037894600271482,20,32,36,6237,1823,334,19,4,2,1919,20,12,4
2020-12-13T16:28:00.969660,52.5533083333,13.366368333299999, none, sw,0.0037894600271482,19,29,33,6004,1792,312,13,4,2,1919,19,10,4
2020-12-13T16:28:01.986329,52.5533416667,13.3663533333, none, sw,0.0037894600271482,19,30,36,6189,1812,320,16,5,2,1919,19,11,6
2020-12-13T16:28:03.002491,52.553378333299996,13.36634, none, sw,0.0037894600271482,19,30,36,6189,1812,320,16,5,2,1919,19,11,6
2020-12-13T16:28:04.018177,52.553419999999996,13.3663333333, none, sw,0.0037894600271482,19,30,36,6010,1800,320,18,5,2,1919,19,11,6
2020-12-13T16:28:05.033291,52.55345500000001,13.366316666700001, none, sw,0.0037894600271482,19,30,35,6010,1800,320,18,5,2,1919,19,11,5
2020-12-13T16:28:06.050083,52.5534883333,13.3662983333, none, sw,0.0039194011948586,19,28,33,5923,1657,308,15,5,2,1919,19,9,5
2020-12-13T16:28:07.066568,52.5535166667,13.366276666700001, none, sw,0.0039194011948586,19,28,33,5923,1657,308,15,5,2,1919,19,9,5
2020-12-13T16:28:08.084491,52.553540000000005,13.366254999999999, none, sw,0.0039194011948586,19,26,32,5729,1641,302,14,4,1,1919,19,7,6
2020-12-13T16:28:09.099704,52.5535666667,13.366233333299999, none, sw,0.0039194011948586,19,26,32,5729,1641,302,14,4,1,1919,19,7,6
2020-12-13T16:28:10.119870,52.5535916667,13.366214999999999, none, sw,0.0039194011948586,19,28,32,5756,1649,312,15,5,1,1919,19,9,4
2020-12-13T16:28:11.134111,52.553615,13.3661916667, none, sw,0.0039194011948586,19,28,32,5756,1649,312,15,5,1,1919,19,9,4
2020-12-13T16:28:12.151711,52.5536366667,13.366166666700002, none, sw,0.0039194011948586,19,27,33,5750,1656,312,14,5,1,1919,19,8,6
