Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-13T17:19:22.429352, 52.5423783333, 13.3703533333, none, w, 0.0039240912707215, 11, 14, 18, 3646, 1054, 82, 8, 2, 1, 1919 
2020-12-13T17:19:23.445746, 52.5423833333, 13.3702983333, none, w, 0.0039240912707215, 10, 13, 17, 3610, 1040, 74, 8, 2, 1, 1919 
2020-12-13T17:19:24.462119, 52.542385, 13.3702416667, none, w, 0.0039240912707215, 10, 13, 17, 3610, 1040, 74, 8, 2, 1, 1919 
2020-12-13T17:19:25.479656, 52.5423866667, 13.3701833333, none, w, 0.0039240912707215, 11, 14, 18, 3664, 1060, 74, 9, 3, 2, 1919 
2020-12-13T17:19:26.496463, 52.542385, 13.3701283333, none, w, 0.0039240912707215, 11, 14, 18, 3664, 1060, 74, 9, 3, 2, 1919 
2020-12-13T17:19:27.513891, 52.542385, 13.3700716667, none, w, 0.0039240912707215, 11, 15, 19, 3840, 1074, 80, 10, 4, 3, 1919 
2020-12-13T17:19:28.530577, 52.5423783333, 13.3700083333, none, w, 0.0039240912707215, 11, 15, 19, 3840, 1074, 80, 10, 4, 3, 1919 
2020-12-13T17:19:29.562024, 52.5423766667, 13.3699416667, none, w, 0.0045103595944518, 11, 15, 19, 3888, 1076, 82, 10, 4, 3, 1919 
2020-12-13T17:19:30.578969, 52.542375, 13.3698783333, none, w, 0.0045103595944518, 11, 15, 19, 3888, 1076, 82, 10, 4, 3, 1919 
2020-12-13T17:19:31.596154, 52.542375, 13.3698166667, none, w, 0.0045103595944518, 11, 15, 21, 3894, 1072, 86, 13, 7, 4, 1919 
2020-12-13T17:19:32.612964, 52.54236, 13.3697616667, none, w, 0.0045103595944518, 11, 15, 21, 3894, 1072, 86, 13, 7, 4, 1919 
2020-12-13T17:19:33.630409, 52.5423433333, 13.3697083333, none, w, 0.0045103595944518, 11, 13, 20, 3682, 1048, 77, 13, 7, 4, 1919 
2020-12-13T17:19:35.648119, 52.5422733333, 13.3695866667, none, w, 0.0045103595944518, 11, 14, 20, 3682, 1048, 77, 13, 7, 4, 1919 
2020-12-13T17:19:36.665445, 52.5422466667, 13.3695666667, none, w, 0.0045103595944518, 11, 15, 21, 3876, 1072, 87, 13, 7, 4, 1919 
2020-12-13T17:19:37.696738, 52.5422216667, 13.3695583333, none, w, 0.0044471148423424, 14, 17, 21, 4193, 1123, 101, 7, 6, 3, 1919 
2020-12-13T17:19:38.713795, 52.5422016667, 13.3695566667, none, w, 0.0044471148423424, 13, 17, 22, 4375, 1137, 109, 7, 6, 3, 1919 
2020-12-13T17:19:39.730393, 52.5421883333, 13.369555, none, w, 0.0044471148423424, 13, 18, 22, 4405, 1149, 113, 6, 5, 3, 1919 
2020-12-13T17:19:40.747711, 52.5421783333, 13.369555, none, w, 0.0044471148423424, 13, 18, 22, 4381, 1143, 119, 6, 5, 3, 1919 
2020-12-13T17:19:41.764978, 52.54216, 13.3695533333, none, w, 0.0044471148423424, 12, 18, 24, 4429, 1285, 121, 8, 7, 5, 1919 
2020-12-13T17:19:42.781756, 52.542125, 13.3695583333, none, w, 0.0044471148423424, 12, 18, 22, 4429, 1149, 113, 7, 6, 4, 1919 
2020-12-13T17:19:43.799224, 52.5420883333, 13.369545, none, w, 0.0044471148423424, 12, 18, 23, 4423, 1289, 117, 7, 6, 4, 1919 
2020-12-13T17:19:44.816024, 52.5420533333, 13.3695216667, none, w, 0.0044471148423424, 14, 19, 21, 4441, 1301, 115, 4, 3, 3, 1919 
2020-12-13T17:19:45.847721, 52.54202, 13.369495, none, n, 0.003261388376098, 14, 19, 22, 4435, 1303, 120, 4, 3, 3, 1919 
2020-12-13T17:19:46.865236, 52.5419866667, 13.369465, none, n, 0.003261388376098, 12, 18, 20, 4217, 1143, 110, 5, 3, 3, 1919 
2020-12-13T17:19:47.882402, 52.541955, 13.369435, none, n, 0.003261388376098, 11, 16, 18, 3882, 1080, 92, 5, 3, 3, 1919 
2020-12-13T17:19:48.899056, 52.5419216667, 13.3694083333, none, n, 0.003261388376098, 11, 15, 18, 3846, 1072, 86, 5, 3, 3, 1919 
2020-12-13T17:19:49.916597, 52.5418883333, 13.3693816667, none, n, 0.003261388376098, 11, 15, 18, 3846, 1072, 86, 5, 3, 3, 1919 
2020-12-13T17:19:50.935267, 52.5418566667, 13.3693516667, none, n, 0.003261388376098, 10, 15, 17, 3664, 1054, 80, 5, 3, 3, 1919 
2020-12-13T17:19:51.950591, 52.5418266667, 13.36931, none, n, 0.003261388376098, 10, 15, 17, 3664, 1054, 80, 5, 3, 3, 1919 
2020-12-13T17:19:52.955828, 52.5417966667, 13.36927, none, n, 0.003261388376098, 11, 15, 18, 3840, 1070, 78, 5, 3, 3, 1919 
2020-12-13T17:19:53.970582, 52.5417683333, 13.3692333333, none, nw, 0.0047299567790163, 11, 15, 18, 3840, 1070, 78, 5, 3, 3, 1919 
2020-12-13T17:19:54.990197, 52.5417433333, 13.3691933333, none, nw, 0.0047299567790163, 10, 14, 14, 3428, 888, 67, 2, 0, 0, 1919 
2020-12-13T17:19:56.005853, 52.5417133333, 13.3691566667, none, nw, 0.0047299567790163, 10, 14, 14, 3428, 888, 67, 2, 0, 0, 1919 
2020-12-13T17:19:57.023912, 52.541685, 13.3691116667, none, nw, 0.0047299567790163, 10, 14, 15, 3452, 1032, 67, 5, 1, 0, 1919 
2020-12-13T17:19:58.039017, 52.541655, 13.369065, none, nw, 0.0047299567790163, 10, 14, 15, 3452, 1032, 67, 5, 1, 0, 1919 
2020-12-13T17:19:59.054368, 52.541625, 13.36902, none, nw, 0.0047299567790163, 9, 12, 13, 3344, 866, 58, 5, 1, 0, 1919 
2020-12-13T17:20:00.063595, 52.5416, 13.3689716667, none, nw, 0.0047299567790163, 9, 12, 13, 3344, 866, 58, 5, 1, 0, 1919 
2020-12-13T17:20:01.080174, 52.5415733333, 13.368925, none, nw, 0.0042974583216429, 9, 11, 13, 3120, 836, 60, 5, 1, 0, 1919 
2020-12-13T17:20:02.099343, 52.541545, 13.368875, none, nw, 0.0042974583216429, 9, 11, 13, 3120, 836, 60, 5, 1, 0, 1919 
2020-12-13T17:20:03.116740, 52.5415233333, 13.3688066667, none, nw, 0.0042974583216429, 10, 13, 14, 3344, 866, 66, 5, 1, 0, 1919 
2020-12-13T17:20:04.134855, 52.5415016667, 13.368735, none, nw, 0.0042974583216429, 10, 13, 14, 3344, 866, 66, 5, 1, 0, 1919 
2020-12-13T17:20:05.139198, 52.5414783333, 13.36867, none, nw, 0.0042974583216429, 10, 13, 14, 3356, 870, 64, 4, 1, 0, 1919 
2020-12-13T17:20:06.147017, 52.5414616667, 13.3686033333, none, nw, 0.0042974583216429, 10, 12, 14, 3356, 870, 64, 4, 1, 0, 1919 
2020-12-13T17:20:07.166647, 52.54145, 13.3685383333, none, nw, 0.0042974583216429, 9, 11, 12, 3120, 838, 51, 3, 1, 0, 1919 
2020-12-13T17:20:08.187642, 52.541445, 13.3684666667, none, nw, 0.0042974583216429, 9, 11, 12, 3120, 838, 51, 3, 1, 0, 1919 
2020-12-13T17:20:09.219953, 52.5414433333, 13.3683916667, none, w, 0.0055509612406157, 8, 10, 11, 2896, 808, 41, 3, 1, 0, 1919 
2020-12-13T17:20:10.223548, 52.5414483333, 13.3683133333, none, w, 0.0055509612406157, 8, 10, 11, 2896, 808, 41, 3, 1, 0, 1919 
2020-12-13T17:20:11.231891, 52.54146, 13.3682216667, none, w, 0.0055509612406157, 9, 10, 11, 2908, 822, 43, 4, 1, 0, 1919 
2020-12-13T17:20:12.253811, 52.5414733333, 13.3681366667, none, w, 0.0055509612406157, 9, 10, 11, 2908, 822, 43, 4, 1, 0, 1919 
2020-12-13T17:20:13.270277, 52.5414866667, 13.3680516667, none, w, 0.0055509612406157, 8, 9, 11, 2666, 792, 45, 4, 1, 0, 1919 
2020-12-13T17:20:14.291331, 52.5414983333, 13.3679666667, none, w, 0.0055509612406157, 8, 9, 11, 2666, 792, 45, 4, 1, 0, 1919 
2020-12-13T17:20:15.306547, 52.5414883333, 13.3678916667, none, w, 0.0055509612406157, 9, 11, 14, 2878, 826, 54, 7, 1, 0, 1919 
2020-12-13T17:20:16.322854, 52.5414816667, 13.3678166667, none, w, 0.0055509612406157, 9, 11, 14, 2878, 826, 54, 7, 1, 0, 1919 
2020-12-13T17:20:17.350318, 52.5414766667, 13.3677483333, none, w, 0.0062377797159648, 8, 11, 11, 2848, 816, 50, 4, 0, 0, 1919 
2020-12-13T17:20:18.374481, 52.5414666667, 13.3676833333, none, w, 0.0062377797159648, 8, 11, 11, 2848, 816, 50, 4, 0, 0, 1919 
2020-12-13T17:20:19.397618, 52.5414566667, 13.3676183333, none, w, 0.0062377797159648, 9, 12, 12, 3102, 856, 57, 4, 0, 0, 1919 
2020-12-13T17:20:20.414863, 52.5414466667, 13.3675533333, none, w, 0.0062377797159648, 9, 12, 12, 3102, 856, 57, 4, 0, 0, 1919 
2020-12-13T17:20:21.430939, 52.5414366667, 13.3674883333, none, w, 0.0062377797159648, 10, 14, 14, 3362, 890, 61, 4, 0, 0, 1919 
2020-12-13T17:20:22.447440, 52.541435, 13.3674783333, none, w, 0.0062377797159648, 10, 14, 14, 3362, 890, 61, 4, 0, 0, 1919 
2020-12-13T17:20:23.464320, 52.5413833333, 13.3674466667, none, w, 0.0062377797159648, 10, 12, 12, 3180, 874, 53, 4, 0, 0, 1919 
2020-12-13T17:20:24.480872, 52.541325, 13.3674316667, none, w, 0.0062377797159648, 10, 12, 12, 3180, 874, 53, 4, 0, 0, 1919 
2020-12-13T17:20:25.513155, 52.5413083333, 13.3673916667, none, n, 0.004361587024382, 10, 12, 12, 3332, 878, 59, 4, 0, 0, 1919 
2020-12-13T17:20:26.530014, 52.5412866667, 13.3673666667, none, n, 0.004361587024382, 10, 12, 12, 3332, 878, 59, 4, 0, 0, 1919 
2020-12-13T17:20:27.547413, 52.5412683333, 13.367355, none, n, 0.004361587024382, 11, 15, 16, 3646, 1062, 74, 5, 1, 0, 1919 
2020-12-13T17:20:28.564276, 52.5412483333, 13.367325, none, n, 0.004361587024382, 11, 15, 16, 3646, 1062, 74, 5, 1, 0, 1919 
2020-12-13T17:20:29.568238, 52.54123, 13.36728, none, n, 0.004361587024382, 12, 17, 17, 3960, 1118, 90, 5, 1, 0, 1919 
2020-12-13T17:20:30.576836, 52.5412116667, 13.3672333333, none, n, 0.004361587024382, 13, 17, 17, 3960, 1118, 90, 5, 1, 0, 1919 
2020-12-13T17:20:31.599049, 52.5411833333, 13.3671966667, none, n, 0.004361587024382, 14, 17, 18, 4387, 1281, 96, 4, 1, 0, 1919 
2020-12-13T17:20:32.616250, 52.54116, 13.3671633333, none, n, 0.004361587024382, 14, 17, 18, 4387, 1281, 96, 4, 1, 0, 1919 
2020-12-13T17:20:33.647174, 52.54114, 13.367125, none, nw, 0.003713142101004, 15, 18, 19, 4671, 1319, 98, 4, 1, 0, 1919 
2020-12-13T17:20:35.651869, 52.5410566667, 13.3670516667, none, nw, 0.003713142101004, 15, 18, 19, 4671, 1319, 98, 4, 1, 0, 1919 
2020-12-13T17:20:39.672818, 52.540935, 13.3670266667, none, nw, 0.003713142101004, 15, 18, 18, 4719, 1327, 100, 1, 1, 0, 1919 
2020-12-13T17:20:41.707389, 52.5408383333, 13.366955, none, nw, 0.0050656169592142, 15, 18, 18, 4719, 1327, 100, 1, 1, 0, 1919 
2020-12-13T17:20:42.725246, 52.54081, 13.3669316667, none, nw, 0.0050656169592142, 15, 18, 19, 4683, 1317, 110, 2, 1, 0, 1919 
2020-12-13T17:20:43.742412, 52.54079, 13.3668883333, none, nw, 0.0050656169592142, 15, 18, 19, 4683, 1317, 110, 2, 1, 0, 1919 
2020-12-13T17:20:44.758719, 52.5407716667, 13.36684, none, nw, 0.0050656169592142, 16, 18, 19, 4725, 1331, 106, 2, 1, 0, 1919 
2020-12-13T17:20:45.775433, 52.5407466667, 13.36681, none, nw, 0.0050656169592142, 16, 18, 19, 4725, 1331, 106, 2, 1, 0, 1919 
2020-12-13T17:20:46.792526, 52.54073, 13.3667733333, none, nw, 0.0050656169592142, 16, 18, 20, 4871, 1333, 104, 3, 2, 1, 1919 
2020-12-13T17:20:47.810237, 52.54072, 13.3667066667, none, nw, 0.0050656169592142, 16, 18, 20, 4871, 1333, 104, 3, 2, 1, 1919 
2020-12-13T17:20:48.827037, 52.5407, 13.3666466667, none, nw, 0.0050656169592142, 16, 18, 20, 4895, 1339, 104, 3, 2, 1, 1919 
2020-12-13T17:20:49.857483, 52.5406733333, 13.3666033333, none, n, 0.004291054893274, 16, 18, 20, 4895, 1339, 104, 3, 2, 1, 1919 
2020-12-13T17:20:50.871642, 52.54064, 13.3665783333, none, n, 0.004291054893274, 17, 19, 20, 4949, 1361, 96, 3, 2, 1, 1919 
2020-12-13T17:20:51.893350, 52.540605, 13.3665533333, none, n, 0.004291054893274, 17, 19, 20, 4949, 1361, 96, 3, 2, 1, 1919 
2020-12-13T17:20:52.918320, 52.54058, 13.3665166667, none, n, 0.004291054893274, 16, 18, 20, 4961, 1369, 86, 2, 1, 1, 1919 
2020-12-13T17:20:53.933342, 52.5405516667, 13.3665, none, n, 0.004291054893274, 16, 18, 20, 4961, 1369, 86, 2, 1, 1, 1919 
2020-12-13T17:20:54.954510, 52.5405266667, 13.3664833333, none, n, 0.004291054893274, 15, 17, 18, 4689, 1323, 72, 2, 1, 1, 1919 
2020-12-13T17:20:55.973699, 52.5404966667, 13.366475, none, n, 0.004291054893274, 15, 17, 18, 4689, 1323, 72, 2, 1, 1, 1919 
2020-12-13T17:20:56.997100, 52.540465, 13.3664666667, none, n, 0.004291054893274, 14, 16, 17, 4360, 1142, 66, 2, 1, 1, 1919 
2020-12-13T17:20:58.027180, 52.5404316667, 13.3664583333, none, nw, 0.0040864959947357, 14, 16, 17, 4360, 1142, 66, 2, 1, 1, 1919 
2020-12-13T17:20:59.031710, 52.5404066667, 13.3664333333, none, nw, 0.0040864959947357, 14, 15, 17, 4160, 1128, 68, 2, 1, 1, 1919 
2020-12-13T17:21:00.040275, 52.5403833333, 13.3663966667, none, nw, 0.0040864959947357, 14, 15, 17, 4160, 1128, 68, 2, 1, 1, 1919 
2020-12-13T17:21:01.047968, 52.5403983333, 13.366275, none, nw, 0.0040864959947357, 13, 15, 17, 4130, 1114, 66, 3, 1, 1, 1919 
2020-12-13T17:21:02.069211, 52.5404133333, 13.3661516667, none, nw, 0.0040864959947357, 13, 15, 17, 4130, 1114, 66, 3, 1, 1, 1919 
2020-12-13T17:21:03.085625, 52.5404183333, 13.36604, none, nw, 0.0040864959947357, 12, 15, 17, 4142, 1120, 62, 2, 1, 1, 1919 
2020-12-13T17:21:04.103195, 52.5404083333, 13.3659466667, none, nw, 0.0040864959947357, 12, 15, 17, 4142, 1120, 62, 2, 1, 1, 1919 
2020-12-13T17:21:05.133466, 52.540375, 13.3658716667, none, w, 0.0057390002544337, 12, 15, 16, 3936, 1104, 64, 2, 1, 1, 1919 
2020-12-13T17:21:06.150056, 52.540335, 13.3658016667, none, w, 0.0057390002544337, 13, 15, 16, 3936, 1104, 64, 2, 1, 1, 1919 
2020-12-13T17:21:07.167278, 52.5402933333, 13.365735, none, w, 0.0057390002544337, 11, 15, 15, 3682, 1076, 57, 1, 0, 0, 1919 
2020-12-13T17:21:08.172100, 52.5402533333, 13.3656716667, none, w, 0.0057390002544337, 11, 15, 15, 3682, 1076, 57, 1, 0, 0, 1919 
2020-12-13T17:21:09.180820, 52.5402083333, 13.365625, none, w, 0.0057390002544337, 11, 15, 15, 3688, 1074, 71, 1, 0, 0, 1919 
2020-12-13T17:21:10.189092, 52.5401666667, 13.365575, none, w, 0.0057390002544337, 11, 15, 15, 3688, 1074, 71, 1, 0, 0, 1919 
2020-12-13T17:21:11.196828, 52.5401233333, 13.365545, none, w, 0.0057390002544337, 11, 15, 15, 3640, 1060, 79, 1, 0, 0, 1919 
2020-12-13T17:21:12.217949, 52.5400783333, 13.3655216667, none, w, 0.0057390002544337, 11, 15, 15, 3640, 1060, 79, 1, 0, 0, 1919 
2020-12-13T17:21:13.246141, 52.5400316667, 13.36551, none, nw, 0.0064771753803596, 10, 14, 15, 3434, 1036, 85, 1, 0, 0, 1919 
2020-12-13T17:21:14.254591, 52.539985, 13.3654983333, none, nw, 0.0064771753803596, 10, 14, 15, 3434, 1036, 85, 1, 0, 0, 1919 
2020-12-13T17:21:15.262939, 52.5399433333, 13.3654833333, none, nw, 0.0064771753803596, 11, 15, 15, 3586, 1048, 87, 1, 0, 0, 1919 
2020-12-13T17:21:16.273549, 52.5399033333, 13.3654616667, none, nw, 0.0064771753803596, 11, 15, 15, 3586, 1048, 87, 1, 0, 0, 1919 
2020-12-13T17:21:17.292880, 52.539865, 13.3654266667, none, nw, 0.0064771753803596, 11, 15, 15, 3604, 1054, 93, 2, 0, 0, 1919 
2020-12-13T17:21:18.309698, 52.5398266667, 13.3653916667, none, nw, 0.0064771753803596, 11, 15, 15, 3604, 1054, 93, 2, 0, 0, 1919 
2020-12-13T17:21:19.327276, 52.5397916667, 13.3653566667, none, nw, 0.0064771753803596, 10, 15, 15, 3398, 1032, 81, 2, 0, 0, 1919 
2020-12-13T17:21:20.343942, 52.539755, 13.36532, none, nw, 0.0064771753803596, 10, 15, 15, 3398, 1032, 81, 2, 0, 0, 1919 
2020-12-13T17:21:21.375077, 52.5397216667, 13.36528, none, nw, 0.0054025183103214, 11, 15, 15, 3398, 1044, 89, 2, 0, 0, 1919 
2020-12-13T17:21:22.391176, 52.5396883333, 13.3652433333, none, nw, 0.0054025183103214, 11, 15, 15, 3398, 1044, 89, 2, 0, 0, 1919 
2020-12-13T17:21:23.407808, 52.5396583333, 13.3652133333, none, nw, 0.0054025183103214, 10, 15, 15, 3368, 1036, 87, 3, 0, 0, 1919 
2020-12-13T17:21:24.424411, 52.5396333333, 13.365175, none, nw, 0.0054025183103214, 10, 15, 15, 3368, 1036, 87, 3, 0, 0, 1919 
2020-12-13T17:21:25.441212, 52.5396116667, 13.3651233333, none, nw, 0.0054025183103214, 10, 15, 15, 3338, 894, 89, 3, 0, 0, 1919 
2020-12-13T17:21:26.458193, 52.5395866667, 13.36508, none, nw, 0.0054025183103214, 10, 15, 15, 3338, 894, 89, 3, 0, 0, 1919 
2020-12-13T17:21:27.474658, 52.539565, 13.365, none, nw, 0.0054025183103214, 10, 15, 15, 3198, 892, 96, 4, 0, 0, 1919 
2020-12-13T17:21:28.491589, 52.5395516667, 13.3649033333, none, nw, 0.0054025183103214, 10, 15, 15, 3198, 892, 96, 4, 0, 0, 1919 
2020-12-13T17:21:29.523953, 52.5395333333, 13.3648016667, none, w, 0.0055052450588986, 10, 14, 15, 3162, 882, 84, 4, 0, 0, 1919 
2020-12-13T17:21:30.542040, 52.5395166667, 13.364715, none, w, 0.0055052450588986, 10, 14, 15, 3162, 882, 84, 4, 0, 0, 1919 
