Time,lat,long,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p,1.0,2.5,10.0
2020-12-15T12:27:25.352770,52.54178,13.370116666700001, none, n,0.0052026141307772,22,34,35,7486,2164,350,10,2,0,1919,22,12,1
2020-12-15T12:27:26.371747,52.5417666667,13.3700983333, none, n,0.0052026141307772,22,33,34,7486,2149,340,6,2,0,1919,22,11,1
2020-12-15T12:27:27.393614,52.5417316667,13.3700983333, none, n,0.0052026141307772,22,33,34,7486,2149,340,6,2,0,1919,22,11,1
2020-12-15T12:27:28.411688,52.54169,13.3701016667, none, n,0.0052026141307772,22,34,35,7501,2142,350,10,2,0,1919,22,12,1
2020-12-15T12:27:29.428925,52.541646666700004,13.3701083333, none, n,0.0052026141307772,22,34,35,7501,2142,350,10,2,0,1919,22,12,1
2020-12-15T12:27:30.448348,52.54161,13.370113333299999, none, n,0.0044033473391794,22,34,35,7522,2169,353,8,2,0,1919,22,12,1
2020-12-15T12:27:31.463172,52.5415783333,13.3701083333, none, n,0.0044033473391794,22,34,35,7522,2169,353,8,2,0,1919,22,12,1
2020-12-15T12:27:32.470630,52.5415483333,13.3701, none, n,0.0044033473391794,22,33,34,7432,2132,353,8,2,0,1919,22,11,1
2020-12-15T12:27:33.494289,52.5415283333,13.3700883333, none, n,0.0044033473391794,22,33,34,7432,2132,353,8,2,0,1919,22,11,1
2020-12-15T12:27:34.511717,52.5415166667,13.3700633333, none, n,0.0044033473391794,22,34,35,7477,2139,361,10,2,0,1919,22,12,1
2020-12-15T12:27:36.516088,52.541465,13.369975, none, n,0.0044033473391794,22,34,35,7477,2139,361,10,2,0,1919,22,12,1
2020-12-15T12:27:37.535444,52.541446666700004,13.369945000000001, none, n,0.0044033473391794,20,33,34,6990,2074,346,10,2,0,1919,20,13,1
2020-12-15T12:27:38.553762,52.5414316667,13.3699116667, none, nw,0.0034381143154727,20,33,34,6990,2074,346,10,2,0,1919,20,13,1
2020-12-15T12:27:39.571835,52.5414166667,13.369883333299999, none, nw,0.0034381143154727,20,32,35,6969,2064,333,12,4,2,1919,20,12,3
2020-12-15T12:27:40.588367,52.541401666700004,13.369855, none, nw,0.0034381143154727,20,32,35,6969,2064,333,12,4,2,1919,20,12,3
2020-12-15T12:27:41.604963,52.5413883333,13.369826666700002, none, nw,0.0034381143154727,21,32,34,7014,2089,335,10,2,2,1919,21,11,2
2020-12-15T12:27:42.621246,52.541375,13.369798333299999, none, nw,0.0034381143154727,21,32,34,7014,2089,335,10,2,2,1919,21,11,2
2020-12-15T12:27:43.642527,52.5413616667,13.36977, none, nw,0.0034381143154727,21,32,34,6978,2069,335,10,2,2,1919,21,11,2
2020-12-15T12:27:44.659437,52.5413466667,13.369743333299999, none, nw,0.0034381143154727,21,32,34,6978,2069,335,10,2,2,1919,21,11,2
2020-12-15T12:27:45.676064,52.5413316667,13.369715, none, nw,0.0034381143154727,20,31,32,6724,1901,325,8,2,2,1919,20,11,1
2020-12-15T12:27:46.692852,52.5413183333,13.3696816667, none, n,0.0028597886785309,20,31,32,6724,1901,325,8,2,2,1919,20,11,1
2020-12-15T12:27:47.711396,52.5413033333,13.369654999999998, none, n,0.0028597886785309,19,30,33,6506,1881,335,10,4,4,1919,19,11,3
2020-12-15T12:27:48.714274,52.541290000000004,13.3696283333, none, n,0.0028597886785309,19,30,33,6506,1881,335,10,4,4,1919,19,11,3
2020-12-15T12:27:49.740529,52.5412783333,13.369604999999998, none, n,0.0028597886785309,20,30,33,6730,1915,330,6,4,4,1919,20,10,3
2020-12-15T12:27:50.768269,52.541266666700004,13.3695833333, none, n,0.0028597886785309,20,30,33,6730,1915,330,6,4,4,1919,20,10,3
2020-12-15T12:27:51.785183,52.5412566667,13.36956, none, n,0.0028597886785309,20,30,35,6739,1910,340,13,6,4,1919,20,10,5
2020-12-15T12:27:52.803304,52.541244999999996,13.3695383333, none, n,0.0028597886785309,20,30,35,6739,1910,340,13,6,4,1919,20,10,5
2020-12-15T12:27:53.825509,52.541230000000006,13.369518333299999, none, n,0.0028597886785309,22,32,39,6987,2082,360,17,10,6,1919,22,10,7
2020-12-15T12:27:54.844048,52.5412166667,13.369489999999999, none, nw,0.0024570024094557,22,32,39,6987,2082,360,17,10,6,1919,22,10,7
2020-12-15T12:27:55.859994,52.5412033333,13.369458333299999, none, nw,0.0024570024094557,21,32,39,6942,2058,362,19,10,6,1919,21,11,7
2020-12-15T12:27:56.876134,52.5411866667,13.369428333299998, none, nw,0.0024570024094557,21,32,39,6942,2058,362,19,10,6,1919,21,11,7
2020-12-15T12:27:57.892699,52.5411683333,13.3693966667, none, nw,0.0024570024094557,22,32,39,6978,2066,365,19,10,6,1919,22,10,7
2020-12-15T12:27:58.909662,52.5411483333,13.369363333299999, none, nw,0.0024570024094557,22,32,39,6978,2066,365,19,10,6,1919,22,10,7
2020-12-15T12:27:59.927707,52.5411283333,13.36933, none, nw,0.0024570024094557,22,33,39,7023,2083,365,19,8,4,1919,22,11,6
2020-12-15T12:28:00.944135,52.5411066667,13.3692983333, none, nw,0.0024570024094557,22,33,39,7023,2083,365,19,8,4,1919,22,11,6
2020-12-15T12:28:01.963853,52.5410833333,13.369270000000002, none, nw,0.0024570024094557,21,32,38,6921,2048,360,19,8,4,1919,21,11,6
2020-12-15T12:28:02.982774,52.541075,13.3692033333, none, n,0.0035685303083547,21,32,38,6921,2048,360,19,8,4,1919,21,11,6
2020-12-15T12:28:04.002819,52.5410616667,13.3691466667, none, n,0.0035685303083547,21,32,37,6742,1903,358,19,8,4,1919,21,11,5
2020-12-15T12:28:05.019938,52.541045,13.369091666700001, none, n,0.0035685303083547,21,32,37,6742,1903,358,19,8,4,1919,21,11,5
2020-12-15T12:28:06.035833,52.5410266667,13.369036666700001, none, n,0.0035685303083547,21,34,39,6772,1916,383,23,8,4,1919,21,13,5
2020-12-15T12:28:07.052065,52.5410083333,13.368979999999999, none, n,0.0035685303083547,21,34,39,6772,1916,383,23,8,4,1919,21,13,5
2020-12-15T12:28:08.068147,52.5409883333,13.3689233333, none, n,0.0035685303083547,21,35,39,6981,2071,526,21,6,2,1919,21,14,4
2020-12-15T12:28:09.084174,52.5409733333,13.36886, none, n,0.0035685303083547,21,35,39,6981,2071,526,21,6,2,1919,21,14,4
2020-12-15T12:28:10.101370,52.5409566667,13.3687916667, none, w,0.004399021900906,22,36,40,7175,2094,516,23,8,2,1919,22,14,4
2020-12-15T12:28:11.117450,52.5409383333,13.368725, none, w,0.004399021900906,22,36,40,7175,2094,516,23,8,2,1919,22,14,4
2020-12-15T12:28:12.133521,52.5409183333,13.368654999999999, none, w,0.004399021900906,21,35,38,7175,2089,375,18,6,2,1919,21,14,3
2020-12-15T12:28:13.151597,52.54089499999999,13.3685916667, none, w,0.004399021900906,21,35,38,7175,2089,375,18,6,2,1919,21,14,3
2020-12-15T12:28:14.165990,52.5408716667,13.368528333299999, none, w,0.004399021900906,20,34,35,6936,2050,353,16,2,0,1919,20,14,1
2020-12-15T12:28:15.187769,52.5408483333,13.36846, none, w,0.004399021900906,20,34,35,6936,2050,353,16,2,0,1919,20,14,1
2020-12-15T12:28:16.202538,52.5408283333,13.36839, none, w,0.004399021900906,21,34,35,6936,2069,361,12,2,0,1919,21,13,1
2020-12-15T12:28:17.217866,52.540805000000006,13.368325, none, w,0.004399021900906,21,34,35,6936,2069,361,12,2,0,1919,21,13,1
2020-12-15T12:28:18.233263,52.540780000000005,13.3682633333, none, w,0.0058249073271593,22,36,37,7220,2123,371,14,2,0,1919,22,14,1
2020-12-15T12:28:19.248971,52.540755000000004,13.368205, none, w,0.0058249073271593,22,36,37,7220,2123,371,14,2,0,1919,22,14,1
2020-12-15T12:28:20.252578,52.5407316667,13.368141666700001, none, w,0.0058249073271593,21,35,36,7032,2113,381,12,2,0,1919,21,14,1
2020-12-15T12:28:21.272356,52.540708333299996,13.368085, none, w,0.0058249073271593,21,35,36,7032,2113,381,12,2,0,1919,21,14,1
2020-12-15T12:28:22.292568,52.5406733333,13.3680166667, none, w,0.0058249073271593,22,36,37,7226,2136,514,12,2,0,1919,22,14,1
2020-12-15T12:28:23.309661,52.5406333333,13.3679383333, none, w,0.0058249073271593,22,36,37,7226,2136,514,12,2,0,1919,22,14,1
2020-12-15T12:28:24.333391,52.5405916667,13.367870000000002, none, w,0.0058249073271593,23,37,39,7501,2316,521,14,4,0,1919,23,14,2
2020-12-15T12:28:25.350690,52.54054,13.3678, none, w,0.0058249073271593,23,37,39,7501,2316,521,14,4,0,1919,23,14,2
2020-12-15T12:28:26.373932,52.5404916667,13.367738333299998, none, nw,0.0068340766089329,24,36,39,7689,2333,518,10,4,0,1919,24,12,3
2020-12-15T12:28:27.390943,52.540455,13.367723333299999, none, nw,0.0068340766089329,24,36,39,7689,2333,518,10,4,0,1919,24,12,3
2020-12-15T12:28:28.408015,52.540385,13.36774, none, nw,0.0068340766089329,24,36,38,7758,2358,372,10,4,0,1919,24,12,2
2020-12-15T12:28:29.425153,52.54031,13.36776, none, nw,0.0068340766089329,24,36,38,7758,2358,372,10,4,0,1919,24,12,2
2020-12-15T12:28:30.442067,52.54025,13.3677583333, none, nw,0.0068340766089329,24,37,38,7767,2370,530,8,2,0,1919,24,13,1
2020-12-15T12:28:31.460110,52.5402066667,13.367731666700001, none, nw,0.0068340766089329,24,37,38,7767,2370,530,8,2,0,1919,24,13,1
2020-12-15T12:28:32.483442,52.5401633333,13.3677, none, nw,0.0068340766089329,25,37,38,7976,2395,525,6,2,0,1919,25,12,1
2020-12-15T12:28:33.500282,52.5401066667,13.36769, none, nw,0.0068340766089329,25,37,38,7976,2395,525,6,2,0,1919,25,12,1
2020-12-15T12:28:34.517473,52.5400433333,13.367688333299999, none, n,0.0071381429383384,26,39,40,8221,2567,550,6,2,0,1919,26,13,1
2020-12-15T12:28:36.533693,52.53983,13.367729999999998, none, n,0.0071381429383384,26,38,39,8221,2560,535,10,2,0,1919,26,12,1
2020-12-15T12:28:37.551812,52.5397783333,13.3677133333, none, n,0.0071381429383384,25,37,38,8012,2397,532,8,2,0,1919,25,12,1
2020-12-15T12:28:38.569039,52.539730000000006,13.3676916667, none, n,0.0071381429383384,26,39,40,8281,2568,540,10,2,0,1919,26,13,1
2020-12-15T12:28:39.591197,52.539685,13.3676666667, none, n,0.0071381429383384,26,41,42,8490,2590,555,12,2,0,1919,26,15,1
2020-12-15T12:28:40.602050,52.53964499999999,13.367638333299999, none, n,0.0071381429383384,26,42,43,8565,2600,580,14,2,0,1919,26,16,1
2020-12-15T12:28:41.623635,52.5396033333,13.3676133333, none, n,0.0071381429383384,27,43,47,8798,2635,583,21,6,2,1919,27,16,4
2020-12-15T12:28:42.641625,52.5395616667,13.36759, none, n,0.0077100159346048,28,45,49,9037,2665,608,21,6,2,1919,28,17,4
2020-12-15T12:28:43.658384,52.539519999999996,13.3675616667, none, n,0.0077100159346048,28,45,49,9037,2663,591,21,6,2,1919,28,17,4
2020-12-15T12:28:44.676055,52.5394833333,13.367531666700001, none, n,0.0077100159346048,29,47,51,9482,2843,609,23,6,2,1919,29,18,4
2020-12-15T12:28:45.690875,52.5394483333,13.367491666700001, none, n,0.0077100159346048,29,48,51,9482,2838,599,25,6,2,1919,29,19,3
2020-12-15T12:28:46.712466,52.539415000000005,13.367451666700001, none, n,0.0077100159346048,28,48,52,9318,2833,609,25,6,2,1919,28,20,4
2020-12-15T12:28:47.728529,52.539386666700004,13.3674066667, none, n,0.0077100159346048,28,49,54,9333,2838,624,27,8,4,1919,28,21,5
2020-12-15T12:28:48.745256,52.5393566667,13.367363333299998, none, n,0.0077100159346048,28,49,54,9333,2838,624,27,8,4,1919,28,21,5
2020-12-15T12:28:49.761880,52.5393383333,13.36731, none, n,0.0077100159346048,27,47,52,9267,2682,614,27,8,4,1919,27,20,5
2020-12-15T12:28:50.778762,52.539315,13.367263333299999, none, nw,0.0050312783376584,27,47,52,9267,2682,614,27,8,4,1919,27,20,5
2020-12-15T12:28:51.795241,52.539280000000005,13.367213333299999, none, nw,0.0050312783376584,27,45,50,9079,2660,589,25,8,4,1919,27,18,5
2020-12-15T12:28:52.811441,52.5392483333,13.367165, none, nw,0.0050312783376584,27,45,50,9079,2660,589,25,8,4,1919,27,18,5
2020-12-15T12:28:53.826935,52.5392183333,13.367120000000002, none, nw,0.0050312783376584,26,44,48,8825,2635,562,23,6,4,1919,26,18,4
2020-12-15T12:28:54.843558,52.5391866667,13.367075, none, nw,0.0050312783376584,26,44,48,8825,2635,562,23,6,4,1919,26,18,4
2020-12-15T12:28:55.860115,52.5391583333,13.367029999999998, none, nw,0.0050312783376584,25,42,44,8756,2610,552,16,2,2,1919,25,17,2
2020-12-15T12:28:56.878423,52.53913000000001,13.366983333299999, none, nw,0.0050312783376584,25,42,44,8756,2610,552,16,2,2,1919,25,17,2
2020-12-15T12:28:57.891535,52.5391033333,13.366935, none, nw,0.0050312783376584,25,40,43,8532,2575,527,18,4,2,1919,25,15,3
2020-12-15T12:28:58.908347,52.5390783333,13.366881666700001, none, nw,0.0052660238827896,25,40,43,8532,2575,527,18,4,2,1919,25,15,3
2020-12-15T12:28:59.925251,52.5390666667,13.3668116667, none, nw,0.0052660238827896,24,41,43,8472,2422,532,22,4,2,1919,24,17,2
2020-12-15T12:29:00.941341,52.539065,13.3667283333, none, nw,0.0052660238827896,24,41,43,8472,2422,532,22,4,2,1919,24,17,2
2020-12-15T12:29:01.958905,52.539051666700004,13.3666616667, none, nw,0.0052660238827896,22,37,40,7767,2330,381,20,4,2,1919,22,15,3
2020-12-15T12:29:02.977387,52.53904,13.366593333299999, none, nw,0.0052660238827896,22,36,41,7752,2328,378,23,8,2,1919,22,14,5
2020-12-15T12:29:03.989815,52.5390266667,13.366535, none, nw,0.0052660238827896,23,36,41,7961,2355,383,19,8,2,1919,23,13,5
2020-12-15T12:29:05.006680,52.5390166667,13.3664733333, none, nw,0.0052660238827896,23,36,40,7764,2343,368,19,8,0,1919,23,13,4
2020-12-15T12:29:06.022546,52.539015,13.3664, none, nw,0.0052660238827896,23,37,41,7749,2338,378,17,8,0,1919,23,14,4
2020-12-15T12:29:07.038681,52.539015,13.366323333299999, none, w,0.0054874083787714,23,37,41,7743,2335,516,19,8,0,1919,23,14,4
2020-12-15T12:29:08.054920,52.539030000000004,13.366221666700001, none, w,0.0054874083787714,23,37,42,7779,2345,521,17,8,0,1919,23,14,5
2020-12-15T12:29:09.071405,52.5390133333,13.3661683333, none, w,0.0054874083787714,24,40,44,7803,2365,536,21,8,0,1919,24,16,4
2020-12-15T12:29:10.088969,52.53899499999999,13.36612, none, w,0.0054874083787714,23,37,42,7534,2326,526,21,8,0,1919,23,14,5
2020-12-15T12:29:11.104673,52.53898,13.3660666667, none, w,0.0054874083787714,24,36,41,7519,2331,516,19,8,0,1919,24,12,5
2020-12-15T12:29:12.121406,52.538961666700004,13.36602, none, w,0.0054874083787714,24,38,42,7734,2368,524,21,8,0,1919,24,14,4
2020-12-15T12:29:13.142892,52.5389566667,13.3659583333, none, w,0.0054874083787714,25,37,39,7764,2370,512,14,4,0,1919,25,12,2
2020-12-15T12:29:14.157635,52.5389833333,13.365870000000001, none, w,0.0054874083787714,24,37,39,7540,2331,366,18,4,0,1919,24,13,2
2020-12-15T12:29:15.172926,52.5390116667,13.3657733333, none, w,0.0053141446845066,24,37,39,7540,2331,366,18,4,0,1919,24,13,2
2020-12-15T12:29:16.191485,52.5390316667,13.365685000000001, none, w,0.0053141446845066,25,37,38,7797,2366,364,16,2,0,1919,25,12,1
2020-12-15T12:29:17.207787,52.539035,13.365613333299999, none, w,0.0053141446845066,25,37,38,7797,2366,364,16,2,0,1919,25,12,1
2020-12-15T12:29:18.223487,52.5390333333,13.36555, none, w,0.0053141446845066,26,37,38,7991,2394,369,16,2,0,1919,26,11,1
2020-12-15T12:29:19.240884,52.5390233333,13.36549, none, w,0.0053141446845066,26,37,38,7991,2394,369,16,2,0,1919,26,11,1
2020-12-15T12:29:20.261457,52.539019999999994,13.365428333299999, none, w,0.0053141446845066,26,37,40,8027,2399,369,18,4,0,1919,26,11,3
2020-12-15T12:29:21.281091,52.5390133333,13.365371666700002, none, w,0.0053141446845066,26,37,40,8027,2399,369,18,4,0,1919,26,11,3
2020-12-15T12:29:22.295693,52.5390016667,13.3653166667, none, w,0.0053141446845066,25,37,39,7967,2379,371,18,4,0,1919,25,12,2
2020-12-15T12:29:23.313764,52.538990000000005,13.365241666700001, none, w,0.0051482741833256,25,37,39,7967,2379,371,18,4,0,1919,25,12,2
2020-12-15T12:29:24.333818,52.53896999999999,13.365181666700002, none, w,0.0051482741833256,25,35,37,7794,2349,341,14,4,0,1919,25,10,2
2020-12-15T12:29:25.350732,52.5389566667,13.365089999999999, none, w,0.0051482741833256,25,35,37,7794,2349,341,14,4,0,1919,25,10,2
2020-12-15T12:29:26.369082,52.5389416667,13.365008333299999, none, w,0.0051482741833256,25,36,38,7994,2373,354,14,4,0,1919,25,11,2
2020-12-15T12:29:27.384031,52.5389266667,13.3649416667, none, w,0.0051482741833256,25,36,38,7994,2373,354,14,4,0,1919,25,11,2
2020-12-15T12:29:28.401105,52.538918333299996,13.364868333299999, none, w,0.0051482741833256,25,35,37,8030,2370,346,14,4,0,1919,25,10,2
2020-12-15T12:29:29.418367,52.5389066667,13.3647983333, none, w,0.0051482741833256,25,35,37,8030,2370,346,14,4,0,1919,25,10,2
2020-12-15T12:29:30.434837,52.53889,13.364735000000001, none, w,0.0051482741833256,25,34,37,7970,2346,351,14,6,0,1919,25,9,3
2020-12-15T12:29:31.452001,52.5388766667,13.3646633333, none, w,0.005870499703618,25,34,37,7970,2346,351,14,6,0,1919,25,9,3
2020-12-15T12:29:32.469043,52.5388633333,13.3645916667, none, w,0.005870499703618,24,33,36,7716,2312,346,14,6,0,1919,24,9,3
2020-12-15T12:29:33.485698,52.538844999999995,13.364538333299999, none, w,0.005870499703618,24,33,36,7716,2312,346,14,6,0,1919,24,9,3
2020-12-15T12:29:34.503171,52.5388233333,13.364498333299998, none, w,0.005870499703618,24,33,37,7752,2324,354,12,8,0,1919,24,9,4
2020-12-15T12:29:35.519513,52.5388016667,13.3644616667, none, w,0.005870499703618,24,33,37,7752,2324,354,12,8,0,1919,24,9,4
2020-12-15T12:29:37.538031,52.5387433333,13.3643633333, none, w,0.005870499703618,22,30,36,7226,2111,346,14,10,0,1919,22,8,6
2020-12-15T12:29:38.556402,52.538725,13.3643283333, none, w,0.005870499703618,22,30,36,7226,2111,346,14,10,0,1919,22,8,6
2020-12-15T12:29:39.570906,52.5387033333,13.3642933333, none, n,0.0045122350886919,20,29,35,6739,1903,323,18,12,0,1919,20,9,6
2020-12-15T12:29:40.596392,52.5386816667,13.364254999999998, none, n,0.0045122350886919,20,29,35,6739,1903,323,18,12,0,1919,20,9,6
2020-12-15T12:29:41.612453,52.5386583333,13.364215, none, n,0.0045122350886919,20,27,33,6449,1871,321,14,10,0,1919,20,7,6
2020-12-15T12:29:42.634926,52.5386366667,13.364175, none, n,0.0045122350886919,20,27,33,6449,1871,321,14,10,0,1919,20,7,6
2020-12-15T12:29:43.652236,52.5386133333,13.3641433333, none, n,0.0045122350886919,19,26,32,6180,1829,316,14,10,0,1919,19,7,6
2020-12-15T12:29:44.670711,52.5385883333,13.36411, none, n,0.0045122350886919,19,26,32,6180,1829,316,14,10,0,1919,19,7,6
2020-12-15T12:29:45.688955,52.5385666667,13.364078333299998, none, n,0.0045122350886919,18,28,34,6186,1839,346,18,10,0,1919,18,10,6
2020-12-15T12:29:46.703162,52.5385433333,13.3640483333, none, n,0.0045122350886919,19,31,35,6255,1864,363,23,8,0,1919,19,12,4
2020-12-15T12:29:47.721156,52.5385183333,13.364018333299999, none, nw,0.0039617369875762,18,31,36,5956,1825,373,23,8,0,1919,18,13,5
2020-12-15T12:29:48.737754,52.538495,13.363983333299998, none, nw,0.0039617369875762,17,31,34,5756,1800,363,23,6,0,1919,17,14,3
2020-12-15T12:29:49.758261,52.5384716667,13.3639483333, none, nw,0.0039617369875762,17,31,34,5735,1654,358,25,6,0,1919,17,14,3
2020-12-15T12:29:50.774903,52.53845,13.3639116667, none, nw,0.0039617369875762,16,31,34,5714,1649,348,25,6,0,1919,16,15,3
2020-12-15T12:29:51.791688,52.538430000000005,13.363875, none, nw,0.0039617369875762,17,33,35,6156,1837,358,25,4,0,1919,17,16,2
2020-12-15T12:29:52.809216,52.53841,13.363836666700001, none, nw,0.0039617369875762,19,34,35,6449,1887,368,21,2,0,1919,19,15,1
2020-12-15T12:29:53.823927,52.5383883333,13.363805, none, nw,0.0039617369875762,19,36,39,6667,1907,373,25,4,0,1919,19,17,3
2020-12-15T12:29:54.844163,52.5383683333,13.363775, none, nw,0.0039617369875762,19,36,40,6667,1910,373,29,6,0,1919,19,17,4
2020-12-15T12:29:55.861159,52.5383466667,13.3637533333, none, nw,0.0037405087647169,20,35,38,6706,2053,358,25,6,0,1919,20,15,3
2020-12-15T12:29:56.877140,52.5383333333,13.3637, none, nw,0.0037405087647169,19,33,36,6518,1893,346,20,6,0,1919,19,14,3
2020-12-15T12:29:57.892616,52.538325,13.36364, none, nw,0.0037405087647169,19,32,36,6751,1913,341,18,6,0,1919,19,13,4
2020-12-15T12:29:58.910216,52.5383166667,13.363591666700001, none, nw,0.0037405087647169,19,32,36,6751,1913,341,18,6,0,1919,19,13,4
2020-12-15T12:29:59.925825,52.5383083333,13.363546666700001, none, nw,0.0037405087647169,20,34,37,6951,2061,351,16,6,0,1919,20,14,3
2020-12-15T12:30:00.943257,52.5383033333,13.3635, none, nw,0.0037405087647169,20,34,37,6951,2061,351,16,6,0,1919,20,14,3
2020-12-15T12:30:01.957794,52.5383,13.36346, none, nw,0.0037405087647169,20,35,38,7017,2093,371,14,6,0,1919,20,15,3
2020-12-15T12:30:02.973609,52.538295,13.3634283333, none, nw,0.0037405087647169,20,34,37,7017,2093,371,14,6,0,1919,20,14,3
2020-12-15T12:30:03.989699,52.53829,13.3633983333, none, w,0.0035460641413548,20,36,40,7190,2105,526,19,4,0,1919,20,16,4
2020-12-15T12:30:05.008558,52.5382933333,13.363358333299999, none, w,0.0035460641413548,20,36,40,7190,2105,526,19,4,0,1919,20,16,4
2020-12-15T12:30:06.023338,52.538325,13.363313333299999, none, w,0.0035460641413548,19,36,39,6981,2080,521,19,4,0,1919,19,17,3
2020-12-15T12:30:07.045000,52.5383516667,13.363275, none, w,0.0035460641413548,19,37,39,6927,2068,521,26,4,0,1919,19,18,2
2020-12-15T12:30:08.063342,52.5383816667,13.3632366667, none, w,0.0035460641413548,19,38,39,6999,2100,546,26,2,0,1919,19,19,1
2020-12-15T12:30:09.079555,52.53841,13.3632016667, none, w,0.0035460641413548,20,40,40,7277,2137,546,29,0,0,1919,20,20,0
2020-12-15T12:30:10.097207,52.538430000000005,13.363170000000002, none, w,0.0035460641413548,19,40,41,7038,2107,556,33,2,0,1919,19,21,1
2020-12-15T12:30:11.114503,52.5384416667,13.363133333299999, none, sw,0.0035156418046201,19,41,43,6993,2105,563,40,4,0,1919,19,22,2
2020-12-15T12:30:12.132943,52.53845,13.3630916667, none, sw,0.0035156418046201,20,42,44,6993,2110,571,47,4,0,1919,20,22,2
2020-12-15T12:30:13.147193,52.5384433333,13.36306, none, sw,0.0035156418046201,20,42,45,7038,2119,573,47,4,0,1919,20,22,3
2020-12-15T12:30:14.171756,52.5384333333,13.363035, none, sw,0.0035156418046201,20,42,45,7023,2119,563,49,6,0,1919,20,22,3
2020-12-15T12:30:15.194530,52.5384183333,13.3630166667, none, sw,0.0035156418046201,21,40,43,6963,2107,543,42,6,0,1919,21,19,3
2020-12-15T12:30:16.210924,52.5384,13.3630066667, none, sw,0.0035156418046201,21,39,43,6769,2087,541,40,6,0,1919,21,18,4
2020-12-15T12:30:17.230360,52.5383783333,13.362991666700001, none, sw,0.0035156418046201,21,39,42,6912,2089,546,33,6,0,1919,21,18,3
2020-12-15T12:30:18.243933,52.538355,13.362983333299999, none, sw,0.0035156418046201,20,39,42,6754,2064,526,36,6,0,1919,20,19,3
2020-12-15T12:30:19.263766,52.538325,13.362964999999999, none, nw,0.0024656336576715,20,39,42,6754,2064,526,36,6,0,1919,20,19,3
2020-12-15T12:30:20.280011,52.5383066667,13.36295, none, nw,0.0024656336576715,20,37,41,6709,2049,524,29,6,0,1919,20,17,4
2020-12-15T12:30:21.296453,52.5382916667,13.3629533333, none, nw,0.0024656336576715,21,38,40,7023,2096,516,25,4,0,1919,21,17,2
2020-12-15T12:30:22.312791,52.5382716667,13.36295, none, nw,0.0024656336576715,22,37,38,7211,2110,363,18,2,0,1919,22,15,1
2020-12-15T12:30:23.329035,52.5382366667,13.362946666700001, none, nw,0.0024656336576715,21,36,37,7277,2134,365,13,2,0,1919,21,15,1
2020-12-15T12:30:24.345994,52.53821,13.3629533333, none, nw,0.0024656336576715,22,36,38,7256,2139,358,17,2,0,1919,22,14,2
2020-12-15T12:30:25.363035,52.538178333299996,13.3629583333, none, nw,0.0024656336576715,21,35,35,7032,2110,345,15,0,0,1919,21,14,0
2020-12-15T12:30:26.381438,52.5381466667,13.3629566667, none, nw,0.0024656336576715,21,38,38,7271,2132,355,24,0,0,1919,21,17,0
2020-12-15T12:30:27.399382,52.5381216667,13.3629516667, none, n,0.003232526340447,22,39,39,7516,2172,365,26,0,0,1919,22,17,0
2020-12-15T12:30:28.418357,52.5381016667,13.362935, none, n,0.003232526340447,22,40,40,7689,2307,363,30,0,0,1919,22,18,0
2020-12-15T12:30:29.444898,52.5380816667,13.36292, none, n,0.003232526340447,23,39,39,7728,2314,355,25,0,0,1919,23,16,0
2020-12-15T12:30:30.461729,52.5380616667,13.362910000000001, none, n,0.003232526340447,22,39,39,7534,2171,347,27,0,0,1919,22,17,0
2020-12-15T12:30:31.478951,52.538045,13.3629116667, none, n,0.003232526340447,21,37,37,7008,2097,342,29,0,0,1919,21,16,0
2020-12-15T12:30:32.496015,52.5380316667,13.362929999999999, none, n,0.003232526340447,20,36,36,6715,2050,340,27,0,0,1919,20,16,0
2020-12-15T12:30:33.512958,52.538019999999996,13.3629566667, none, n,0.003232526340447,20,36,36,6715,2050,340,27,0,0,1919,20,16,0
2020-12-15T12:30:35.530599,52.53791,13.362988333299999, none, n,0.0033809306935380003,20,35,35,6491,1888,335,25,0,0,1919,20,15,0
2020-12-15T12:30:36.547526,52.5378833333,13.362998333299998, none, n,0.0033809306935380003,20,35,35,6491,1888,335,25,0,0,1919,20,15,0
2020-12-15T12:30:37.564778,52.5378683333,13.3630083333, none, n,0.0033809306935380003,19,34,37,6482,1893,337,25,4,0,1919,19,15,3
2020-12-15T12:30:38.581036,52.53785,13.36302, none, n,0.0033809306935380003,19,34,37,6482,1893,337,25,4,0,1919,19,15,3
2020-12-15T12:30:39.598063,52.5378333333,13.363033333299999, none, n,0.0033809306935380003,19,36,38,6691,1913,345,27,4,0,1919,19,17,2
2020-12-15T12:30:40.615869,52.5378066667,13.363043333299998, none, n,0.0033809306935380003,19,36,38,6691,1913,345,27,4,0,1919,19,17,2
2020-12-15T12:30:41.632577,52.5378,13.3630666667, none, n,0.0033809306935380003,20,34,36,6715,2054,333,18,4,0,1919,20,14,2
2020-12-15T12:30:42.649115,52.537794999999996,13.36309, none, n,0.0033809306935380003,20,34,36,6715,2054,333,18,4,0,1919,20,14,2
2020-12-15T12:30:43.673487,52.5377883333,13.3631183333, none, ne,0.0023049731126639,20,33,35,6658,1906,318,16,4,0,1919,20,13,2
2020-12-15T12:30:44.690456,52.5377766667,13.3631433333, none, ne,0.0023049731126639,20,33,35,6658,1906,318,16,4,0,1919,20,13,2
