;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
2020-12-15T14:06:15.106263, 52.5500566667, 13.371885, 2christianWall, e, 0.0026138099877518, 7, 11, 12, 2639, 775, 78, 4, 2, 0, 1919, 
2020-12-15T14:06:16.123325, 52.5500366667, 13.3719166667, 2christianWall, e, 0.0026138099877518, 7, 10, 11, 2600, 639, 74, 4, 2, 0, 1919, 
2020-12-15T14:06:17.139334, 52.550005, 13.3719516667, 2christianWall, e, 0.0026138099877518, 7, 10, 11, 2600, 639, 74, 4, 2, 0, 1919, 
2020-12-15T14:06:18.160626, 52.5499366667, 13.37199, 2christianWall, e, 0.0026138099877518, 7, 10, 11, 2570, 634, 72, 2, 2, 0, 1919, 
2020-12-15T14:06:19.178011, 52.54988, 13.372035, 2christianWall, e, 0.0026138099877518, 7, 10, 11, 2570, 634, 72, 2, 2, 0, 1919, 
2020-12-15T14:06:20.212104, 52.5498466667, 13.3720833333, 2christianWall, ne, 0.004573011259747, 8, 10, 11, 2585, 774, 65, 2, 2, 0, 1919, 
2020-12-15T14:06:21.228697, 52.549825, 13.3721183333, 2christianWall, ne, 0.004573011259747, 8, 10, 11, 2585, 774, 65, 2, 2, 0, 1919, 
2020-12-15T14:06:22.246880, 52.5498066667, 13.3721616667, 2christianWall, ne, 0.004573011259747, 7, 10, 11, 2570, 769, 63, 2, 2, 0, 1919, 
2020-12-15T14:06:23.265263, 52.5498, 13.372195, 2christianWall, ne, 0.004573011259747, 7, 10, 11, 2570, 769, 63, 2, 2, 0, 1919, 
2020-12-15T14:06:24.285597, 52.5497933333, 13.3722283333, 2christianWall, ne, 0.004573011259747, 8, 10, 12, 2645, 791, 53, 2, 2, 2, 1919, 
2020-12-15T14:06:25.300394, 52.5497883333, 13.3722683333, 2christianWall, ne, 0.004573011259747, 8, 10, 12, 2645, 791, 53, 2, 2, 2, 1919, 
2020-12-15T14:06:26.318021, 52.5497816667, 13.3723, 2christianWall, ne, 0.004573011259747, 9, 11, 13, 2863, 828, 60, 2, 2, 2, 1919, 
2020-12-15T14:06:27.335370, 52.5497733333, 13.372325, 2christianWall, ne, 0.004573011259747, 9, 11, 13, 2863, 828, 60, 2, 2, 2, 1919, 
2020-12-15T14:06:28.378034, 52.5497833333, 13.3723466667, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3102, 856, 63, 2, 2, 2, 1919, 
2020-12-15T14:06:29.403327, 52.549805, 13.3723766667, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3102, 856, 63, 2, 2, 2, 1919, 
2020-12-15T14:06:30.421207, 52.549805, 13.3724116667, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3111, 858, 65, 2, 2, 2, 1919, 
2020-12-15T14:06:31.438781, 52.5498033333, 13.3724583333, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3111, 858, 65, 2, 2, 2, 1919, 
2020-12-15T14:06:32.457331, 52.5498066667, 13.3724966667, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3096, 860, 65, 2, 2, 2, 1919, 
2020-12-15T14:06:33.475179, 52.5498016667, 13.3725333333, 2christianWall, e, 0.0027353283947097, 10, 12, 14, 3096, 860, 65, 2, 2, 2, 1919, 
2020-12-15T14:06:34.481184, 52.5498016667, 13.37256, 2christianWall, e, 0.0027353283947097, 9, 11, 13, 2899, 847, 53, 2, 2, 2, 1919, 
2020-12-15T14:06:36.519015, 52.5497466667, 13.3726066667, 2christianWall, e, 0.0025780997489655, 9, 11, 13, 2899, 847, 53, 2, 2, 2, 1919, 
2020-12-15T14:06:37.537251, 52.549715, 13.3726066667, 2christianWall, e, 0.0025780997489655, 9, 11, 13, 2884, 842, 55, 2, 2, 2, 1919, 
2020-12-15T14:06:38.555369, 52.5496933333, 13.3726133333, 2christianWall, e, 0.0025780997489655, 8, 10, 12, 2884, 842, 55, 2, 2, 2, 1919, 
2020-12-15T14:06:39.575936, 52.5496783333, 13.372625, 2christianWall, e, 0.0025780997489655, 8, 10, 12, 2893, 840, 52, 2, 2, 2, 1919, 
2020-12-15T14:06:40.593660, 52.5496516667, 13.3726266667, 2christianWall, e, 0.0025780997489655, 8, 10, 12, 2893, 840, 52, 2, 2, 2, 1919, 
2020-12-15T14:06:41.614961, 52.54963, 13.3726166667, 2christianWall, e, 0.0025780997489655, 8, 10, 12, 2938, 845, 59, 2, 2, 2, 1919, 
2020-12-15T14:06:42.645420, 52.5496133333, 13.3726016667, 4homepulse, e, 0.0025780997489655, 8, 10, 12, 2938, 845, 59, 2, 2, 2, 1919, 
2020-12-15T14:06:43.650482, 52.54958, 13.372595, 4homepulse, e, 0.0025780997489655, 8, 11, 12, 3141, 868, 54, 2, 2, 2, 1919, 
2020-12-15T14:06:44.684709, 52.5495333333, 13.372605, 4homepulse, n, 0.0033888370897236, 8, 11, 12, 3141, 868, 54, 2, 2, 2, 1919, 
2020-12-15T14:06:45.704286, 52.549485, 13.3726233333, 4homepulse, n, 0.0033888370897236, 8, 10, 10, 2923, 836, 56, 0, 0, 0, 1919, 
2020-12-15T14:06:46.721393, 52.5494283333, 13.3726333333, 4homepulse, n, 0.0033888370897236, 8, 10, 10, 2923, 836, 56, 0, 0, 0, 1919, 
2020-12-15T14:06:47.747432, 52.5493666667, 13.3726466667, 4homepulse, n, 0.0033888370897236, 7, 9, 9, 2878, 816, 53, 0, 0, 0, 1919, 
2020-12-15T14:06:48.751735, 52.5493166667, 13.3726516667, 4homepulse, n, 0.0033888370897236, 7, 9, 9, 2878, 816, 53, 0, 0, 0, 1919, 
2020-12-15T14:06:49.775262, 52.54928, 13.372645, 4homepulse, n, 0.0033888370897236, 7, 9, 10, 2818, 803, 55, 2, 2, 0, 1919, 
2020-12-15T14:06:50.790394, 52.5492583333, 13.3726083333, 4homepulse, n, 0.0033888370897236, 7, 9, 10, 2818, 803, 55, 2, 2, 0, 1919, 
2020-12-15T14:06:51.821212, 52.549245, 13.3725666667, 4homepulse, n, 0.0033888370897236, 7, 9, 10, 2824, 803, 50, 2, 2, 0, 1919, 
2020-12-15T14:06:52.853207, 52.549235, 13.3725166667, 4homepulse, n, 0.0048152252383932, 7, 9, 10, 2824, 803, 50, 2, 2, 0, 1919, 
2020-12-15T14:06:53.870931, 52.5492266667, 13.3724683333, 4homepulse, n, 0.0048152252383932, 8, 9, 11, 2863, 813, 57, 2, 2, 0, 1919, 
2020-12-15T14:06:54.887038, 52.5492133333, 13.3724183333, 4homepulse, n, 0.0048152252383932, 8, 9, 11, 2863, 813, 57, 2, 2, 0, 1919, 
2020-12-15T14:06:55.918519, 52.549195, 13.37238, 4homepulse, n, 0.0048152252383932, 8, 11, 12, 3081, 841, 66, 2, 2, 0, 1919, 
2020-12-15T14:06:56.933031, 52.5491766667, 13.3723483333, 4homepulse, n, 0.0048152252383932, 8, 11, 12, 3081, 841, 66, 2, 2, 0, 1919, 
2020-12-15T14:06:57.951881, 52.5491483333, 13.3723233333, 4homepulse, n, 0.0048152252383932, 8, 11, 12, 3096, 846, 68, 2, 2, 0, 1919, 
2020-12-15T14:06:58.983389, 52.5491283333, 13.3723016667, 4homepulse, n, 0.0048152252383932, 8, 11, 12, 3096, 846, 68, 2, 2, 0, 1919, 
2020-12-15T14:06:59.999068, 52.54909, 13.37229, 4homepulse, n, 0.0048152252383932, 8, 11, 12, 3102, 836, 66, 4, 2, 0, 1919, 
2020-12-15T14:07:01.031831, 52.54906, 13.3722783333, 4homepulse, nw, 0.0036093763397509, 8, 11, 12, 3102, 836, 66, 4, 2, 0, 1919, 
2020-12-15T14:07:02.048020, 52.549045, 13.372255, 4homepulse, nw, 0.0036093763397509, 8, 10, 12, 2914, 821, 66, 4, 2, 0, 1919, 
2020-12-15T14:07:03.065819, 52.5490366667, 13.3722316667, 4homepulse, nw, 0.0036093763397509, 8, 10, 12, 2914, 821, 66, 4, 2, 0, 1919, 
2020-12-15T14:07:04.081866, 52.5490066667, 13.3722183333, 4homepulse, nw, 0.0036093763397509, 7, 11, 12, 2890, 808, 78, 4, 2, 0, 1919, 
2020-12-15T14:07:05.098463, 52.548985, 13.372205, 4homepulse, nw, 0.0036093763397509, 7, 11, 12, 2890, 808, 78, 4, 2, 0, 1919, 
2020-12-15T14:07:06.116053, 52.5489466667, 13.3721916667, 4homepulse, nw, 0.0036093763397509, 8, 12, 13, 3138, 848, 83, 4, 2, 0, 1919, 
2020-12-15T14:07:07.133365, 52.548925, 13.37217, 4homepulse, nw, 0.0036093763397509, 8, 12, 13, 3138, 848, 83, 4, 2, 0, 1919, 
2020-12-15T14:07:08.166792, 52.5488933333, 13.3721466667, 4homepulse, nw, 0.0029371448093969, 9, 12, 13, 3189, 866, 83, 4, 2, 0, 1919, 
2020-12-15T14:07:09.182456, 52.5488666667, 13.3721183333, 4homepulse, nw, 0.0029371448093969, 9, 12, 13, 3189, 866, 83, 4, 2, 0, 1919, 
2020-12-15T14:07:10.198918, 52.54885, 13.3720833333, 4homepulse, nw, 0.0029371448093969, 9, 12, 12, 3356, 876, 83, 2, 0, 0, 1919, 
2020-12-15T14:07:11.213946, 52.548835, 13.372045, 4homepulse, nw, 0.0029371448093969, 9, 12, 12, 3356, 876, 83, 2, 0, 0, 1919, 
2020-12-15T14:07:12.233232, 52.5488183333, 13.3720033333, 4homepulse, nw, 0.0029371448093969, 9, 12, 12, 3350, 876, 83, 2, 0, 0, 1919, 
2020-12-15T14:07:13.248838, 52.548795, 13.3719583333, 4homepulse, nw, 0.0029371448093969, 10, 13, 13, 3350, 876, 83, 2, 0, 0, 1919, 
2020-12-15T14:07:14.264627, 52.5487733333, 13.37192, 4homepulse, nw, 0.0029371448093969, 9, 13, 13, 3198, 866, 83, 4, 0, 0, 1919, 
2020-12-15T14:07:15.280017, 52.5487666667, 13.3718866667, 4homepulse, nw, 0.0029371448093969, 9, 13, 13, 3198, 866, 83, 4, 0, 0, 1919, 
2020-12-15T14:07:16.309105, 52.54876, 13.371865, 4homepulse, n, 0.0034479439298943, 9, 13, 13, 3108, 838, 81, 4, 0, 0, 1919, 
2020-12-15T14:07:17.331846, 52.5487583333, 13.3718483333, 4homepulse, n, 0.0034479439298943, 9, 13, 13, 3108, 838, 81, 4, 0, 0, 1919, 
2020-12-15T14:07:18.335398, 52.5487516667, 13.3718383333, 4homepulse, n, 0.0034479439298943, 9, 13, 13, 3087, 831, 81, 4, 0, 0, 1919, 
2020-12-15T14:07:19.355973, 52.5487333333, 13.3718383333, 4homepulse, n, 0.0034479439298943, 9, 13, 13, 3087, 831, 81, 4, 0, 0, 1919, 
2020-12-15T14:07:20.381570, 52.5487016667, 13.37184, 4homepulse, n, 0.0034479439298943, 9, 12, 12, 3081, 841, 74, 2, 0, 0, 1919, 
2020-12-15T14:07:21.405358, 52.54869, 13.3718283333, 4homepulse, n, 0.0034479439298943, 9, 12, 12, 3081, 841, 74, 2, 0, 0, 1919, 
2020-12-15T14:07:22.413079, 52.5486833333, 13.371815, 4homepulse, n, 0.0034479439298943, 9, 12, 12, 2923, 831, 72, 2, 0, 0, 1919, 
2020-12-15T14:07:23.435155, 52.5486716667, 13.3718116667, 4homepulse, n, 0.0034479439298943, 9, 12, 12, 2923, 831, 72, 2, 0, 0, 1919, 
2020-12-15T14:07:24.475978, 52.5486583333, 13.3718083333, 4homepulse, nw, 0.0017052257318737, 9, 11, 11, 2863, 821, 60, 2, 0, 0, 1919, 
2020-12-15T14:07:25.492827, 52.54863, 13.3718083333, 4homepulse, nw, 0.0017052257318737, 9, 11, 11, 2863, 821, 60, 2, 0, 0, 1919, 
2020-12-15T14:07:27.513569, 52.548555, 13.3718066667, 4homepulse, nw, 0.0017052257318737, 7, 9, 9, 2651, 801, 50, 2, 0, 0, 1919, 
2020-12-15T14:07:28.524461, 52.5485383333, 13.3718033333, 4homepulse, nw, 0.0017052257318737, 7, 9, 9, 2651, 801, 50, 2, 0, 0, 1919, 
2020-12-15T14:07:29.547458, 52.54852, 13.3717983333, 4homepulse, nw, 0.0017052257318737, 7, 9, 9, 2645, 803, 53, 2, 0, 0, 1919, 
2020-12-15T14:07:30.565133, 52.5484983333, 13.3718, 4homepulse, nw, 0.0017052257318737, 7, 9, 9, 2645, 803, 53, 2, 0, 0, 1919, 
2020-12-15T14:07:31.582585, 52.5484633333, 13.3718016667, 4homepulse, nw, 0.0017052257318737, 7, 10, 10, 2576, 786, 51, 2, 0, 0, 1919, 
2020-12-15T14:07:32.615845, 52.5484033333, 13.3718016667, 4homepulse, n, 0.0040511907344179, 7, 10, 10, 2576, 786, 51, 2, 0, 0, 1919, 
2020-12-15T14:07:33.639168, 52.5483566667, 13.3717933333, 4homepulse, n, 0.0040511907344179, 7, 10, 10, 2561, 776, 56, 2, 0, 0, 1919, 
2020-12-15T14:07:34.655243, 52.54831, 13.371795, 4homepulse, n, 0.0040511907344179, 6, 9, 9, 2561, 776, 56, 2, 0, 0, 1919, 
2020-12-15T14:07:35.675025, 52.5482683333, 13.37179, 4homepulse, n, 0.0040511907344179, 6, 8, 8, 2591, 789, 56, 0, 0, 0, 1919, 
2020-12-15T14:07:36.694919, 52.548215, 13.3717933333, 4homepulse, n, 0.0040511907344179, 6, 8, 8, 2591, 789, 56, 0, 0, 0, 1919, 
2020-12-15T14:07:37.717358, 52.5481666667, 13.3717883333, 4homepulse, n, 0.0040511907344179, 7, 9, 9, 2660, 797, 56, 0, 0, 0, 1919, 
2020-12-15T14:07:38.738468, 52.548135, 13.37178, 4homepulse, n, 0.0040511907344179, 7, 9, 9, 2660, 797, 56, 0, 0, 0, 1919, 
2020-12-15T14:07:39.756975, 52.5481216667, 13.3717716667, 4homepulse, n, 0.0040511907344179, 7, 9, 9, 2863, 822, 59, 0, 0, 0, 1919, 
2020-12-15T14:07:40.790180, 52.5481, 13.3717666667, 4homepulse, n, 0.0048302899567726, 7, 9, 9, 2863, 822, 59, 0, 0, 0, 1919, 
2020-12-15T14:07:41.811586, 52.54808, 13.3717616667, 4homepulse, n, 0.0048302899567726, 7, 9, 10, 2818, 807, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:42.828502, 52.5480583333, 13.3717566667, 4homepulse, n, 0.0048302899567726, 7, 9, 10, 2818, 807, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:43.845464, 52.548025, 13.3717483333, 4homepulse, n, 0.0048302899567726, 7, 10, 11, 2857, 820, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:44.857297, 52.5479866667, 13.3717416667, none, n, 0.0048302899567726, 8, 11, 12, 2857, 820, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:45.878532, 52.547945, 13.3717416667, none, n, 0.0048302899567726, 9, 11, 13, 2932, 840, 71, 2, 2, 0, 1919, 
2020-12-15T14:07:46.895569, 52.5479066667, 13.3717383333, none, n, 0.0048302899567726, 9, 11, 13, 2932, 840, 71, 2, 2, 0, 1919, 
2020-12-15T14:07:47.913285, 52.54788, 13.37173, none, n, 0.0048302899567726, 9, 12, 13, 3075, 845, 84, 2, 2, 0, 1919, 
2020-12-15T14:07:48.953186, 52.5478583333, 13.3717183333, none, n, 0.0038671496234499, 8, 11, 12, 3075, 845, 84, 2, 2, 0, 1919, 
2020-12-15T14:07:49.963236, 52.5478416667, 13.3717066667, none, n, 0.0038671496234499, 8, 10, 12, 2863, 815, 77, 2, 2, 0, 1919, 
