Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-09T10:56:23.265567, 52.5489216667, 13.3711116667, 4homepulse, w, 0, 41, 72, 83, 12121, 3654, 844, 57, 13, 7, 1919 
2020-12-09T10:56:24.281825, 52.54894, 13.3710333333, 4homepulse, w, 0.0050285174601563, 40, 72, 86, 12115, 3646, 860, 65, 16, 8, 1919 
2020-12-09T10:56:25.296862, 52.54895, 13.3709633333, 4homepulse, w, 0.0050285174601563, 39, 70, 83, 12034, 3632, 848, 67, 15, 7, 1919 
2020-12-09T10:56:26.312397, 52.5489616667, 13.370895, 4homepulse, w, 0.0050285174601563, 38, 66, 75, 11571, 3433, 804, 58, 10, 2, 1919 
2020-12-09T10:56:27.327771, 52.5489633333, 13.370835, 4homepulse, w, 0.0050285174601563, 37, 67, 76, 11586, 3431, 812, 58, 10, 2, 1919 
2020-12-09T10:56:28.342889, 52.548965, 13.3707733333, 4homepulse, w, 0.0050285174601563, 39, 67, 75, 11882, 3606, 796, 52, 9, 2, 1919 
2020-12-09T10:56:29.359628, 52.5489616667, 13.370715, 4homepulse, w, 0.0050285174601563, 39, 65, 74, 12037, 3620, 798, 48, 9, 2, 1919 
2020-12-09T10:56:30.375452, 52.54896, 13.3706533333, 4homepulse, w, 0.0050285174601563, 39, 65, 74, 12037, 3620, 798, 48, 9, 2, 1919 
2020-12-09T10:56:31.391124, 52.5489566667, 13.370595, 4homepulse, w, 0.0050285174601563, 39, 64, 74, 11834, 3598, 796, 48, 9, 2, 1919 
2020-12-09T10:56:32.407114, 52.5489516667, 13.3705433333, 4homepulse, w, 0.0047367182490971, 39, 64, 74, 11834, 3598, 796, 48, 9, 2, 1919 
2020-12-09T10:56:33.423411, 52.5489466667, 13.3704916667, 4homepulse, w, 0.0047367182490971, 38, 65, 75, 11858, 3598, 788, 51, 10, 2, 1919 
2020-12-09T10:56:34.440750, 52.5489383333, 13.370435, 4homepulse, w, 0.0047367182490971, 38, 65, 75, 11858, 3598, 788, 51, 10, 2, 1919 
2020-12-09T10:56:35.457088, 52.548935, 13.3703783333, 4homepulse, w, 0.0047367182490971, 38, 63, 71, 11777, 3433, 772, 45, 8, 1, 1919 
2020-12-09T10:56:36.481318, 52.548935, 13.3703183333, 4homepulse, w, 0.0047367182490971, 38, 63, 71, 11777, 3433, 772, 45, 8, 1, 1919 
2020-12-09T10:56:37.498019, 52.5489283333, 13.3702633333, 4homepulse, w, 0.0047367182490971, 40, 66, 73, 12336, 3652, 788, 41, 5, 1, 1919 
2020-12-09T10:56:38.514289, 52.5489233333, 13.370205, 4homepulse, w, 0.0047367182490971, 41, 66, 70, 12614, 3693, 776, 33, 3, 1, 1919 
2020-12-09T10:56:39.531328, 52.54892, 13.3701483333, 4homepulse, w, 0.0047367182490971, 42, 67, 70, 13089, 3876, 774, 29, 3, 1, 1919 
2020-12-09T10:56:40.547765, 52.5489133333, 13.370095, 4homepulse, w, 0.0043732528149146, 44, 70, 76, 13436, 3947, 782, 36, 8, 4, 1919 
2020-12-09T10:56:41.564124, 52.5489083333, 13.370045, 4homepulse, w, 0.0043732528149146, 44, 71, 79, 13854, 4118, 800, 44, 9, 4, 1919 
2020-12-09T10:56:42.580858, 52.5489033333, 13.3699933333, 4homepulse, w, 0.0043732528149146, 43, 67, 77, 13415, 3923, 782, 44, 10, 4, 1919 
2020-12-09T10:56:43.596870, 52.5489, 13.3699416667, 4homepulse, w, 0.0043732528149146, 43, 68, 80, 13681, 3962, 788, 48, 11, 5, 1919 
2020-12-09T10:56:44.614081, 52.548895, 13.3698883333, 4homepulse, w, 0.0043732528149146, 44, 71, 83, 14132, 4133, 796, 50, 12, 6, 1919 
2020-12-09T10:56:45.630427, 52.5488916667, 13.369835, 4homepulse, w, 0.0043732528149146, 44, 74, 86, 14180, 4152, 824, 60, 11, 6, 1919 
2020-12-09T10:56:46.646336, 52.548885, 13.3697816667, 4homepulse, w, 0.0043732528149146, 45, 75, 89, 14461, 4193, 846, 60, 13, 7, 1919 
2020-12-09T10:56:47.662653, 52.5488766667, 13.3697283333, 4homepulse, w, 0.0043732528149146, 47, 75, 89, 14613, 4197, 854, 62, 14, 7, 1919 
2020-12-09T10:56:48.686740, 52.5488716667, 13.3696783333, 4homepulse, w, 0.0040788145833242, 47, 76, 90, 14461, 4191, 862, 68, 13, 6, 1919 
2020-12-09T10:56:49.703942, 52.5488683333, 13.369625, 4homepulse, w, 0.0040788145833242, 45, 78, 96, 14613, 4195, 888, 78, 18, 11, 1919 
2020-12-09T10:56:50.720477, 52.54887, 13.369575, 4homepulse, w, 0.0040788145833242, 45, 78, 96, 14613, 4195, 888, 78, 18, 11, 1919 
2020-12-09T10:56:51.736462, 52.548875, 13.3695283333, 4homepulse, w, 0.0040788145833242, 45, 80, 94, 14601, 4183, 1030, 80, 14, 8, 1919 
2020-12-09T10:56:52.753123, 52.54888, 13.3694883333, 4homepulse, w, 0.0040788145833242, 45, 80, 94, 14601, 4183, 1030, 80, 14, 8, 1919 
2020-12-09T10:56:53.783928, 52.54889, 13.3694516667, 3cobbleGroove2, w, 0.0040788145833242, 46, 81, 94, 14900, 4373, 1028, 70, 14, 8, 1919 
2020-12-09T10:56:54.800455, 52.5489033333, 13.36942, 3cobbleGroove2, w, 0.0040788145833242, 46, 81, 94, 14900, 4373, 1028, 70, 14, 8, 1919 
2020-12-09T10:56:55.816882, 52.5489166667, 13.3693966667, 3cobbleGroove2, w, 0.0040788145833242, 49, 82, 95, 15217, 4444, 1044, 67, 13, 8, 1919 
2020-12-09T10:56:56.833981, 52.5489333333, 13.3693766667, 3cobbleGroove2, w, 0.0030741618432924, 47, 82, 94, 14975, 4405, 1036, 67, 15, 8, 1919 
2020-12-09T10:56:57.850567, 52.5489433333, 13.3693566667, 3cobbleGroove2, w, 0.0030741618432924, 47, 81, 93, 14945, 4401, 1024, 61, 14, 7, 1919 
2020-12-09T10:56:58.868282, 52.5489566667, 13.3693333333, 3cobbleGroove2, w, 0.0030741618432924, 48, 78, 90, 14879, 4386, 870, 53, 14, 7, 1919 
2020-12-09T10:56:59.885598, 52.5489666667, 13.369315, 3cobbleGroove2, w, 0.0030741618432924, 47, 76, 88, 14619, 4215, 852, 55, 14, 6, 1919 
2020-12-09T10:57:00.902876, 52.5489783333, 13.36929, 3cobbleGroove2, w, 0.0030741618432924, 44, 76, 87, 14135, 4165, 842, 55, 14, 6, 1919 
2020-12-09T10:57:01.920364, 52.5489883333, 13.3692683333, 3cobbleGroove2, w, 0.0030741618432924, 44, 76, 87, 13911, 4138, 854, 53, 14, 6, 1919 
2020-12-09T10:57:02.938540, 52.5489983333, 13.3692466667, 3cobbleGroove2, w, 0.0030741618432924, 44, 74, 81, 13651, 4114, 828, 49, 9, 1, 1919 
2020-12-09T10:57:03.955620, 52.549005, 13.3692283333, 3cobbleGroove2, w, 0.0030741618432924, 44, 71, 79, 13439, 3966, 820, 45, 9, 1, 1919 
2020-12-09T10:57:04.973625, 52.5490083333, 13.3692116667, 3cobbleGroove2, sw, 0.0019898087933912, 42, 71, 80, 13158, 3920, 824, 55, 8, 1, 1919 
2020-12-09T10:57:05.991472, 52.5490133333, 13.3691933333, 3cobbleGroove2, sw, 0.0019898087933912, 43, 72, 83, 13346, 3942, 834, 64, 9, 1, 1919 
2020-12-09T10:57:07.009486, 52.5490216667, 13.369175, 3cobbleGroove2, sw, 0.0019898087933912, 46, 76, 86, 13881, 4177, 848, 64, 7, 1, 1919 
2020-12-09T10:57:09.027080, 52.54908, 13.3690866667, 3cobbleGroove2, sw, 0.0019898087933912, 48, 79, 90, 14604, 4406, 880, 66, 8, 1, 1919 
2020-12-09T10:57:10.044702, 52.54911, 13.3690633333, 3cobbleGroove2, sw, 0.0019898087933912, 48, 79, 90, 14604, 4406, 880, 66, 8, 1, 1919 
2020-12-09T10:57:11.062653, 52.5491416667, 13.3690416667, 3cobbleGroove2, sw, 0.0019898087933912, 49, 80, 92, 14888, 4443, 1028, 64, 9, 2, 1919 
2020-12-09T10:57:12.080922, 52.549175, 13.3690183333, 3cobbleGroove2, sw, 0.0032398582103293, 49, 81, 92, 14894, 4459, 1040, 62, 7, 2, 1919 
2020-12-09T10:57:13.098836, 52.5492066667, 13.3689933333, 3cobbleGroove2, sw, 0.0032398582103293, 49, 82, 91, 15124, 4615, 1040, 62, 6, 2, 1919 
2020-12-09T10:57:14.117252, 52.54924, 13.3689716667, 3cobbleGroove2, sw, 0.0032398582103293, 50, 83, 91, 15378, 4638, 1040, 60, 6, 2, 1919 
2020-12-09T10:57:15.134857, 52.5492716667, 13.3689533333, 3cobbleGroove2, sw, 0.0032398582103293, 51, 84, 93, 15698, 4686, 1046, 58, 7, 2, 1919 
2020-12-09T10:57:16.152896, 52.5493033333, 13.3689316667, 3cobbleGroove2, sw, 0.0032398582103293, 53, 86, 94, 15970, 4720, 1042, 56, 6, 2, 1919 
2020-12-09T10:57:17.170499, 52.5493366667, 13.3689083333, 3cobbleGroove2, sw, 0.0032398582103293, 52, 84, 93, 15710, 4661, 1028, 56, 9, 3, 1919 
2020-12-09T10:57:18.188376, 52.54937, 13.368885, 3cobbleGroove2, sw, 0.0032398582103293, 49, 83, 91, 15450, 4613, 894, 54, 9, 3, 1919 
2020-12-09T10:57:19.205847, 52.5494033333, 13.36886, 3cobbleGroove2, sw, 0.0032398582103293, 47, 81, 89, 14975, 4399, 890, 52, 11, 2, 1919 
2020-12-09T10:57:20.223410, 52.5494366667, 13.3688316667, 3cobbleGroove2, sw, 0.0045308255475103, 44, 78, 85, 14344, 4143, 868, 56, 11, 2, 1919 
2020-12-09T10:57:21.241777, 52.5494716667, 13.3688033333, 3cobbleGroove2, sw, 0.0045308255475103, 43, 74, 82, 13845, 3938, 848, 58, 11, 1, 1919 
2020-12-09T10:57:22.259544, 52.5495066667, 13.3687816667, 3cobbleGroove2, sw, 0.0045308255475103, 43, 73, 81, 13648, 3918, 836, 58, 10, 1, 1919 
2020-12-09T10:57:23.278335, 52.5495416667, 13.3687616667, 3cobbleGroove2, sw, 0.0045308255475103, 41, 70, 80, 13313, 3845, 822, 62, 11, 1, 1919 
2020-12-09T10:57:24.296170, 52.5495783333, 13.3687416667, 3cobbleGroove2, sw, 0.0045308255475103, 41, 70, 80, 13313, 3845, 822, 62, 11, 1, 1919 
2020-12-09T10:57:25.315177, 52.5496133333, 13.3687216667, 3cobbleGroove2, sw, 0.0045308255475103, 41, 68, 80, 13101, 3705, 812, 64, 16, 1, 1919 
2020-12-09T10:57:26.331737, 52.5496483333, 13.3687016667, 3cobbleGroove2, sw, 0.0045308255475103, 41, 68, 79, 13101, 3705, 812, 64, 16, 1, 1919 
2020-12-09T10:57:27.349439, 52.5496833333, 13.36868, 3cobbleGroove2, sw, 0.0045308255475103, 38, 66, 78, 12623, 3646, 818, 66, 16, 1, 1919 
2020-12-09T10:57:28.366298, 52.5497166667, 13.3686566667, 3cobbleGroove2, sw, 0.0047581821523699, 38, 66, 78, 12623, 3646, 818, 66, 16, 1, 1919 
2020-12-09T10:57:29.383750, 52.5497516667, 13.368635, 3cobbleGroove2, sw, 0.0047581821523699, 36, 64, 78, 11900, 3427, 820, 72, 17, 2, 1919 
2020-12-09T10:57:30.399408, 52.5497866667, 13.36861, 3cobbleGroove2, sw, 0.0047581821523699, 36, 64, 78, 11900, 3427, 820, 72, 17, 2, 1919 
2020-12-09T10:57:31.415785, 52.5498216667, 13.368585, 3cobbleGroove2, sw, 0.0047581821523699, 37, 66, 77, 12306, 3604, 840, 66, 14, 1, 1919 
2020-12-09T10:57:32.432174, 52.549855, 13.36856, 3cobbleGroove2, sw, 0.0047581821523699, 37, 65, 77, 12312, 3604, 832, 62, 14, 2, 1919 
2020-12-09T10:57:33.448361, 52.5498883333, 13.3685366667, 3cobbleGroove2, sw, 0.0047581821523699, 37, 66, 75, 12336, 3606, 816, 58, 11, 2, 1919 
2020-12-09T10:57:34.465672, 52.5499216667, 13.3685133333, 3cobbleGroove2, sw, 0.0047581821523699, 37, 66, 76, 12306, 3625, 822, 54, 11, 2, 1919 
2020-12-09T10:57:35.468128, 52.549955, 13.3684883333, 3cobbleGroove2, sw, 0.0047581821523699, 39, 68, 80, 12569, 3661, 826, 60, 13, 3, 1919 
2020-12-09T10:57:36.489895, 52.549965, 13.3684566667, 3cobbleGroove2, sw, 0.0043924315395357, 41, 72, 85, 13355, 3918, 852, 62, 14, 4, 1919 
2020-12-09T10:57:37.507430, 52.54998, 13.36843, 3cobbleGroove2, sw, 0.0043924315395357, 41, 72, 82, 13155, 3898, 848, 54, 13, 4, 1919 
2020-12-09T10:57:38.523010, 52.5499966667, 13.3683983333, 3cobbleGroove2, sw, 0.0043924315395357, 38, 69, 78, 12572, 3668, 826, 54, 11, 5, 1919 
2020-12-09T10:57:39.539716, 52.5500133333, 13.3683683333, 3cobbleGroove2, sw, 0.0043924315395357, 36, 63, 72, 11867, 3448, 790, 48, 10, 5, 1919 
2020-12-09T10:57:40.554868, 52.550035, 13.36834, 3cobbleGroove2, sw, 0.0043924315395357, 36, 61, 69, 11601, 3399, 774, 44, 9, 4, 1919 
2020-12-09T10:57:41.571232, 52.5500566667, 13.368315, 3cobbleGroove2, sw, 0.0043924315395357, 34, 59, 67, 11108, 3340, 628, 42, 10, 5, 1919 
2020-12-09T10:57:42.587141, 52.55008, 13.36829, 3cobbleGroove2, sw, 0.0043924315395357, 34, 59, 65, 11030, 3199, 622, 44, 9, 4, 1919 
2020-12-09T10:57:43.603885, 52.5501016667, 13.3682616667, 3cobbleGroove2, sw, 0.0043924315395357, 32, 58, 64, 10349, 3110, 626, 44, 9, 4, 1919 
2020-12-09T10:57:44.619880, 52.5501233333, 13.3682316667, 3cobbleGroove2, sw, 0.0033240360369489, 32, 58, 64, 10349, 3110, 626, 44, 9, 4, 1919 
2020-12-09T10:57:45.636244, 52.5501466667, 13.3682033333, 3cobbleGroove2, sw, 0.0033240360369489, 31, 55, 63, 10274, 3075, 624, 46, 9, 4, 1919 
2020-12-09T10:57:46.659640, 52.5501716667, 13.368175, 3cobbleGroove2, sw, 0.0033240360369489, 33, 56, 62, 10534, 3128, 630, 36, 7, 4, 1919 
2020-12-09T10:57:47.676010, 52.5501983333, 13.3681466667, 3cobbleGroove2, sw, 0.0033240360369489, 31, 51, 58, 9993, 2897, 626, 30, 6, 3, 1919 
2020-12-09T10:57:48.694510, 52.550225, 13.3681183333, 3cobbleGroove2, sw, 0.0033240360369489, 32, 54, 60, 10274, 3082, 774, 29, 6, 3, 1919 
2020-12-09T10:57:49.712159, 52.5502516667, 13.36809, 3cobbleGroove2, sw, 0.0033240360369489, 34, 58, 61, 10845, 3188, 796, 25, 3, 2, 1919 
2020-12-09T10:57:50.726205, 52.55028, 13.368065, 3cobbleGroove2, sw, 0.0033240360369489, 36, 61, 65, 11556, 3402, 826, 25, 3, 2, 1919 
2020-12-09T10:57:51.743241, 52.5503066667, 13.36804, 3cobbleGroove2, sw, 0.0033240360369489, 37, 63, 68, 12088, 3619, 842, 27, 3, 2, 1919 
2020-12-09T10:57:52.761145, 52.5503333333, 13.3680166667, 3cobbleGroove2, sw, 0.0039294311288154, 39, 65, 69, 12303, 3656, 836, 31, 3, 2, 1919 
2020-12-09T10:57:53.778156, 52.5503616667, 13.3679983333, 3cobbleGroove2, sw, 0.0039294311288154, 39, 66, 70, 12363, 3663, 860, 27, 3, 2, 1919 
2020-12-09T10:57:54.795981, 52.55039, 13.3679783333, 3cobbleGroove2, sw, 0.0039294311288154, 41, 70, 74, 12844, 3866, 874, 35, 4, 2, 1919 
2020-12-09T10:57:55.813258, 52.5504183333, 13.3679583333, 3cobbleGroove2, sw, 0.0039294311288154, 42, 71, 78, 13095, 3903, 864, 43, 6, 2, 1919 
2020-12-09T10:57:56.830040, 52.5504466667, 13.367935, 3cobbleGroove2, sw, 0.0039294311288154, 40, 72, 77, 12829, 3858, 880, 49, 5, 1, 1919 
2020-12-09T10:57:57.848080, 52.550475, 13.367915, 3cobbleGroove2, sw, 0.0039294311288154, 40, 72, 80, 12877, 3873, 876, 53, 8, 1, 1919 
2020-12-09T10:57:58.881886, 52.550505, 13.3678933333, none, sw, 0.0039294311288154, 40, 72, 80, 12877, 3873, 876, 53, 8, 1, 1919 
2020-12-09T10:57:59.899817, 52.5505333333, 13.3678683333, none, sw, 0.0039294311288154, 41, 72, 79, 12883, 3864, 862, 56, 9, 1, 1919 
2020-12-09T10:58:00.917821, 52.5505616667, 13.36784, none, sw, 0.004008446094764, 39, 70, 80, 12802, 3697, 852, 58, 12, 4, 1919 
2020-12-09T10:58:01.934697, 52.5505916667, 13.36781, none, sw, 0.004008446094764, 39, 70, 83, 12599, 3687, 848, 60, 15, 5, 1919 
2020-12-09T10:58:02.952471, 52.5506233333, 13.36778, none, sw, 0.004008446094764, 39, 68, 82, 12405, 3669, 834, 60, 18, 5, 1919 
2020-12-09T10:58:03.970140, 52.5506566667, 13.3677533333, none, sw, 0.004008446094764, 39, 71, 84, 12665, 3695, 858, 60, 17, 4, 1919 
2020-12-09T10:58:04.986119, 52.5506883333, 13.36773, none, sw, 0.004008446094764, 39, 71, 84, 12623, 3682, 850, 64, 18, 4, 1919 
2020-12-09T10:58:06.003648, 52.55072, 13.3677033333, none, sw, 0.004008446094764, 40, 66, 80, 12605, 3675, 822, 54, 17, 4, 1919 
2020-12-09T10:58:08.020959, 52.5508166667, 13.367635, none, sw, 0.004008446094764, 41, 67, 78, 12611, 3687, 820, 48, 14, 4, 1919 
2020-12-09T10:58:09.037837, 52.5508466667, 13.3676133333, none, sw, 0.0050288283631425, 42, 65, 78, 12629, 3696, 808, 44, 15, 4, 1919 
2020-12-09T10:58:10.054708, 52.5508783333, 13.3675883333, none, sw, 0.0050288283631425, 42, 65, 78, 12647, 3710, 802, 46, 15, 5, 1919 
2020-12-09T10:58:11.071381, 52.5509083333, 13.367565, none, sw, 0.0050288283631425, 43, 67, 80, 13101, 3901, 810, 46, 15, 5, 1919 
2020-12-09T10:58:12.088897, 52.55094, 13.3675433333, none, sw, 0.0050288283631425, 44, 70, 80, 13334, 3936, 812, 48, 12, 2, 1919 
2020-12-09T10:58:13.105365, 52.55097, 13.3675183333, none, sw, 0.0050288283631425, 44, 71, 79, 13397, 3952, 816, 50, 9, 1, 1919 
2020-12-09T10:58:14.122397, 52.5510016667, 13.3674983333, none, sw, 0.0050288283631425, 44, 71, 79, 13397, 3952, 816, 50, 9, 1, 1919 
2020-12-09T10:58:15.138770, 52.5510333333, 13.36748, none, sw, 0.0050288283631425, 44, 73, 79, 13660, 4115, 852, 43, 6, 1, 1919 
2020-12-09T10:58:16.156194, 52.5510616667, 13.3674633333, none, sw, 0.0050288283631425, 44, 73, 79, 13660, 4115, 852, 43, 6, 1, 1919 
2020-12-09T10:58:17.173424, 52.5510883333, 13.36744, none, sw, 0.0041880590747822, 44, 69, 78, 13588, 4101, 838, 39, 7, 1, 1919 
2020-12-09T10:58:18.197963, 52.5511116667, 13.3674166667, none, sw, 0.0041880590747822, 44, 69, 78, 13588, 4101, 838, 39, 7, 1, 1919 
2020-12-09T10:58:19.214906, 52.5511333333, 13.36739, none, sw, 0.0041880590747822, 44, 70, 77, 13576, 4109, 834, 37, 6, 1, 1919 
2020-12-09T10:58:20.231411, 52.5511566667, 13.3673666667, none, sw, 0.0041880590747822, 44, 70, 77, 13576, 4109, 834, 37, 6, 1, 1919 
2020-12-09T10:58:21.248522, 52.5511783333, 13.36734, none, sw, 0.0041880590747822, 44, 70, 78, 13666, 4120, 844, 39, 6, 1, 1919 
2020-12-09T10:58:22.266137, 52.5511983333, 13.3673116667, none, sw, 0.0041880590747822, 44, 70, 78, 13666, 4120, 844, 39, 6, 1, 1919 
2020-12-09T10:58:23.283214, 52.5512166667, 13.3672866667, none, sw, 0.0041880590747822, 44, 69, 76, 13630, 4101, 834, 32, 6, 1, 1919 
2020-12-09T10:58:24.301143, 52.551235, 13.3672683333, none, sw, 0.0041880590747822, 44, 69, 76, 13630, 4101, 834, 32, 6, 1, 1919 
2020-12-09T10:58:25.318210, 52.5512516667, 13.3672466667, none, sw, 0.0031967080855315, 45, 68, 74, 13860, 4133, 828, 30, 6, 2, 1919 
2020-12-09T10:58:26.334734, 52.55127, 13.3672283333, none, sw, 0.0031967080855315, 45, 68, 74, 13860, 4133, 828, 30, 6, 2, 1919 
2020-12-09T10:58:27.351229, 52.5512883333, 13.3672133333, none, sw, 0.0031967080855315, 45, 68, 72, 13684, 4115, 816, 26, 3, 1, 1919 
2020-12-09T10:58:28.368022, 52.551305, 13.367195, none, sw, 0.0031967080855315, 45, 68, 72, 13684, 4115, 816, 26, 3, 1, 1919 
2020-12-09T10:58:29.385268, 52.5513233333, 13.3671783333, none, sw, 0.0031967080855315, 42, 67, 70, 13316, 3918, 820, 32, 2, 1, 1919 
2020-12-09T10:58:30.401866, 52.5513416667, 13.36716, none, sw, 0.0031967080855315, 42, 67, 70, 13316, 3918, 820, 32, 2, 1, 1919 
2020-12-09T10:58:31.418432, 52.55136, 13.367145, none, sw, 0.0031967080855315, 41, 68, 73, 13089, 3897, 840, 34, 3, 2, 1919 
2020-12-09T10:58:32.435369, 52.5513783333, 13.3671266667, none, sw, 0.0031967080855315, 41, 68, 73, 13089, 3897, 840, 34, 3, 2, 1919 
2020-12-09T10:58:33.451538, 52.5513966667, 13.3671083333, none, sw, 0.0026628203604762, 41, 67, 73, 12886, 3875, 842, 32, 4, 2, 1919 
2020-12-09T10:58:34.468777, 52.551415, 13.3670916667, none, sw, 0.0026628203604762, 41, 67, 73, 12886, 3875, 842, 32, 4, 2, 1919 
2020-12-09T10:58:35.485069, 52.5514316667, 13.367075, none, sw, 0.0026628203604762, 41, 67, 74, 12916, 3877, 832, 35, 5, 3, 1919 
2020-12-09T10:58:36.501773, 52.5514466667, 13.3670566667, none, sw, 0.0026628203604762, 41, 67, 74, 12916, 3877, 832, 35, 5, 3, 1919 
2020-12-09T10:58:37.518351, 52.5514616667, 13.36704, none, sw, 0.0026628203604762, 40, 66, 72, 12832, 3848, 832, 33, 4, 3, 1919 
2020-12-09T10:58:38.534530, 52.551475, 13.3670233333, none, sw, 0.0026628203604762, 40, 66, 72, 12832, 3848, 832, 33, 4, 3, 1919 
2020-12-09T10:58:39.552141, 52.551485, 13.3670066667, none, sw, 0.0026628203604762, 42, 68, 74, 13122, 3881, 840, 35, 4, 3, 1919 
2020-12-09T10:58:40.568258, 52.551495, 13.3669966667, none, sw, 0.0026628203604762, 42, 68, 74, 13322, 3913, 842, 32, 4, 3, 1919 
2020-12-09T10:58:41.584709, 52.551505, 13.3669916667, none, sw, 0.0020570755180568, 41, 71, 78, 13134, 3891, 846, 41, 5, 4, 1919 
2020-12-09T10:58:42.601011, 52.5515016667, 13.367005, none, sw, 0.0020570755180568, 40, 70, 79, 12874, 3844, 840, 49, 5, 3, 1919 
2020-12-09T10:58:43.617355, 52.5514966667, 13.3670166667, none, sw, 0.0020570755180568, 39, 69, 78, 12629, 3679, 832, 51, 5, 3, 1919 
2020-12-09T10:58:44.634626, 52.5514933333, 13.3670283333, none, sw, 0.0020570755180568, 39, 67, 76, 12853, 3693, 828, 45, 5, 3, 1919 
2020-12-09T10:58:45.650298, 52.55149, 13.3670366667, none, sw, 0.0020570755180568, 40, 67, 76, 13146, 3874, 822, 41, 4, 2, 1919 
2020-12-09T10:58:46.666548, 52.55149, 13.3670416667, none, sw, 0.0020570755180568, 43, 70, 77, 13851, 3967, 824, 41, 3, 2, 1919 
2020-12-09T10:58:47.683272, 52.55149, 13.3670433333, none, sw, 0.0020570755180568, 44, 72, 77, 13923, 4121, 834, 45, 2, 1, 1919 
2020-12-09T10:58:48.699460, 52.5514933333, 13.367045, none, sw, 0.0020570755180568, 44, 74, 80, 14093, 4132, 854, 55, 3, 1, 1919 
2020-12-09T10:58:49.716388, 52.5514983333, 13.3670466667, none, e, 0.00054180888332852, 42, 71, 78, 13588, 3927, 840, 53, 4, 2, 1919 
2020-12-09T10:58:50.732592, 52.5515016667, 13.3670516667, none, e, 0.00054180888332852, 44, 73, 80, 13648, 3945, 850, 60, 4, 2, 1919 
2020-12-09T10:58:51.748849, 52.551505, 13.367055, none, e, 0.00054180888332852, 44, 73, 79, 13690, 4100, 848, 56, 3, 1, 1919 
2020-12-09T10:58:52.765183, 52.5515083333, 13.3670566667, none, e, 0.00054180888332852, 45, 76, 80, 13890, 4125, 856, 60, 3, 1, 1919 
2020-12-09T10:58:53.782237, 52.5515083333, 13.3670533333, none, e, 0.00054180888332852, 46, 76, 80, 14141, 4164, 862, 56, 3, 1, 1919 
2020-12-09T10:58:54.806018, 52.5515116667, 13.3670483333, none, e, 0.00054180888332852, 47, 78, 81, 14383, 4205, 878, 54, 3, 1, 1919 
2020-12-09T10:58:55.826840, 52.55152, 13.367045, none, e, 0.00054180888332852, 47, 77, 81, 14401, 4203, 858, 54, 4, 2, 1919 
2020-12-09T10:58:56.847614, 52.55153, 13.3670366667, none, e, 0.00054180888332852, 44, 74, 79, 13824, 3962, 834, 56, 5, 2, 1919 
2020-12-09T10:58:57.872261, 52.5515433333, 13.3670316667, none, s, 0.00072946405184951, 42, 70, 76, 13624, 3933, 810, 54, 6, 2, 1919 
2020-12-09T10:58:58.890885, 52.5515616667, 13.3670266667, none, s, 0.00072946405184951, 42, 71, 75, 13648, 3943, 810, 50, 5, 2, 1919 
