Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-08T12:15:51.888704, 52.562445, 13.3645166667, none, n, 0.0035689426287938, 32, 54, 65, 9258, 2684, 578, 38, 8, 6, 1919 
2020-12-08T12:15:52.907634, 52.5624233333, 13.3644983333, none, n, 0.0035689426287938, 31, 54, 65, 9228, 2674, 586, 38, 9, 6, 1919 
2020-12-08T12:15:53.922408, 52.5624016667, 13.3644833333, none, n, 0.0035689426287938, 31, 56, 68, 9258, 2680, 594, 46, 8, 5, 1919 
2020-12-08T12:15:54.940007, 52.5623766667, 13.36447, none, n, 0.0035689426287938, 30, 56, 67, 8998, 2640, 596, 44, 8, 5, 1919 
2020-12-08T12:15:55.959043, 52.5623466667, 13.3644616667, none, nw, 0.0033397690508195, 31, 54, 61, 9004, 2630, 564, 39, 7, 4, 1919 
2020-12-08T12:15:57.975071, 52.562255, 13.3644666667, none, nw, 0.0033397690508195, 31, 54, 63, 9064, 2624, 568, 40, 7, 4, 1919 
2020-12-08T12:15:58.994061, 52.5622216667, 13.3644683333, none, nw, 0.0033397690508195, 31, 54, 63, 9216, 2630, 570, 41, 7, 4, 1919 
2020-12-08T12:16:00.011398, 52.5621916667, 13.3644683333, none, nw, 0.0033397690508195, 31, 53, 65, 9216, 2636, 576, 41, 9, 7, 1919 
2020-12-08T12:16:01.037940, 52.5621616667, 13.3644716667, none, nw, 0.0033397690508195, 31, 53, 65, 9216, 2636, 576, 41, 9, 7, 1919 
2020-12-08T12:16:02.055033, 52.5621366667, 13.3644783333, none, nw, 0.0033397690508195, 31, 53, 64, 9052, 2624, 578, 35, 9, 5, 1919 
2020-12-08T12:16:03.072503, 52.5621116667, 13.3644933333, none, n, 0.0037454965214559, 31, 53, 64, 9052, 2624, 578, 35, 9, 5, 1919 
2020-12-08T12:16:04.092616, 52.562085, 13.3645066667, none, n, 0.0037454965214559, 30, 50, 63, 8798, 2581, 566, 35, 11, 6, 1919 
2020-12-08T12:16:05.116705, 52.56206, 13.3645233333, none, n, 0.0037454965214559, 29, 49, 64, 8490, 2392, 560, 39, 13, 8, 1919 
2020-12-08T12:16:06.133510, 52.5620316667, 13.3645366667, none, n, 0.0037454965214559, 29, 50, 64, 8484, 2394, 556, 45, 13, 8, 1919 
2020-12-08T12:16:07.151388, 52.5620066667, 13.3645516667, none, n, 0.0037454965214559, 29, 48, 63, 8272, 2369, 546, 37, 14, 9, 1919 
2020-12-08T12:16:08.169199, 52.5619766667, 13.3645583333, none, n, 0.0037454965214559, 28, 47, 62, 8260, 2359, 540, 37, 14, 9, 1919 
2020-12-08T12:16:09.185913, 52.5619483333, 13.3645683333, none, n, 0.0037454965214559, 28, 47, 62, 8242, 2361, 538, 37, 14, 9, 1919 
2020-12-08T12:16:10.203442, 52.561915, 13.3645783333, none, n, 0.0037454965214559, 29, 48, 63, 8230, 2375, 536, 39, 14, 9, 1919 
2020-12-08T12:16:11.221328, 52.5618866667, 13.3645866667, none, ne, 0.0036860463141649, 29, 48, 61, 8206, 2365, 522, 39, 14, 9, 1919 
2020-12-08T12:16:12.237686, 52.56186, 13.3645983333, none, ne, 0.0036860463141649, 27, 47, 58, 7976, 2325, 514, 35, 12, 6, 1919 
2020-12-08T12:16:13.254600, 52.5618333333, 13.3646183333, none, ne, 0.0036860463141649, 27, 44, 53, 7952, 2315, 370, 31, 9, 5, 1919 
2020-12-08T12:16:14.272099, 52.5618083333, 13.3646366667, none, ne, 0.0036860463141649, 29, 47, 53, 8272, 2370, 380, 28, 6, 4, 1919 
2020-12-08T12:16:15.295006, 52.56179, 13.3646483333, none, ne, 0.0036860463141649, 32, 50, 54, 9261, 2644, 524, 26, 3, 1, 1919 
2020-12-08T12:16:16.295678, 52.5617666667, 13.364665, none, ne, 0.0036860463141649, 32, 52, 54, 9339, 2668, 528, 24, 2, 1, 1919 
2020-12-08T12:16:17.313780, 52.5617433333, 13.3646833333, none, ne, 0.0036860463141649, 32, 52, 54, 9339, 2668, 528, 24, 2, 1, 1919 
2020-12-08T12:16:18.321725, 52.561715, 13.3647016667, none, ne, 0.0036860463141649, 35, 55, 57, 10086, 2900, 550, 23, 1, 0, 1919 
2020-12-08T12:16:19.330466, 52.5616983333, 13.3647183333, none, ne, 0.0032506835559161, 35, 55, 57, 10086, 2900, 550, 23, 1, 0, 1919 
2020-12-08T12:16:20.350727, 52.5616766667, 13.3647316667, none, ne, 0.0032506835559161, 35, 56, 56, 10110, 2902, 550, 21, 1, 0, 1919 
2020-12-08T12:16:21.356353, 52.56166, 13.364745, none, ne, 0.0032506835559161, 36, 56, 57, 10322, 2926, 558, 22, 1, 0, 1919 
2020-12-08T12:16:22.364596, 52.561645, 13.3647533333, none, ne, 0.0032506835559161, 36, 57, 62, 10591, 3082, 580, 24, 6, 3, 1919 
2020-12-08T12:16:23.372931, 52.5616183333, 13.364765, none, ne, 0.0032506835559161, 36, 59, 68, 10848, 3112, 610, 34, 9, 4, 1919 
2020-12-08T12:16:24.381424, 52.5615866667, 13.364775, none, ne, 0.0032506835559161, 37, 60, 68, 10866, 3126, 604, 36, 8, 4, 1919 
2020-12-08T12:16:25.410053, 52.5615333333, 13.3647766667, none, ne, 0.0032506835559161, 37, 60, 68, 10842, 3120, 600, 38, 8, 4, 1919 
2020-12-08T12:16:26.411649, 52.5614933333, 13.3647783333, none, ne, 0.0032506835559161, 37, 60, 68, 10794, 3118, 586, 38, 8, 4, 1919 
2020-12-08T12:16:27.419749, 52.5614416667, 13.3647883333, none, n, 0.0041327964660984, 34, 56, 63, 9805, 2848, 564, 38, 8, 4, 1919 
2020-12-08T12:16:28.428350, 52.5613833333, 13.3647983333, none, n, 0.0041327964660984, 34, 57, 64, 9987, 2864, 574, 36, 9, 4, 1919 
2020-12-08T12:16:29.436002, 52.5613383333, 13.3648033333, none, n, 0.0041327964660984, 31, 56, 63, 9590, 2829, 574, 37, 9, 4, 1919 
2020-12-08T12:16:30.455706, 52.5612983333, 13.36481, none, n, 0.0041327964660984, 30, 52, 60, 9049, 2626, 550, 37, 9, 4, 1919 
2020-12-08T12:16:31.474400, 52.5612583333, 13.3648133333, none, n, 0.0041327964660984, 30, 54, 62, 9061, 2628, 558, 41, 9, 4, 1919 
2020-12-08T12:16:32.491120, 52.5612183333, 13.3648116667, none, n, 0.0041327964660984, 28, 52, 57, 8493, 2411, 536, 41, 5, 1, 1919 
2020-12-08T12:16:33.507326, 52.56117, 13.3648183333, none, n, 0.0041327964660984, 26, 48, 51, 7788, 2328, 378, 33, 2, 0, 1919 
2020-12-08T12:16:34.523412, 52.561125, 13.3648233333, none, n, 0.0041327964660984, 25, 46, 48, 7483, 2143, 370, 28, 2, 0, 1919 
2020-12-08T12:16:35.542549, 52.5610833333, 13.3648283333, none, n, 0.0057052166497303, 25, 46, 48, 7483, 2143, 370, 28, 2, 0, 1919 
2020-12-08T12:16:36.557832, 52.5610466667, 13.3648316667, none, n, 0.0057052166497303, 25, 49, 52, 7719, 2175, 532, 34, 2, 0, 1919 
2020-12-08T12:16:37.583874, 52.5610033333, 13.3648333333, none, n, 0.0057052166497303, 24, 50, 54, 7543, 2157, 556, 41, 3, 0, 1919 
2020-12-08T12:16:38.599161, 52.560965, 13.3648333333, none, n, 0.0057052166497303, 25, 51, 57, 7937, 2326, 570, 39, 4, 1, 1919 
2020-12-08T12:16:39.613115, 52.5609266667, 13.3648366667, none, n, 0.0057052166497303, 25, 48, 56, 7695, 2160, 550, 39, 3, 1, 1919 
2020-12-08T12:16:40.631748, 52.56089, 13.3648433333, none, n, 0.0057052166497303, 24, 48, 53, 7441, 2124, 532, 39, 3, 1, 1919 
2020-12-08T12:16:41.651526, 52.5608483333, 13.3648483333, none, n, 0.0057052166497303, 26, 55, 61, 8036, 2331, 578, 49, 3, 1, 1919 
2020-12-08T12:16:42.667277, 52.5608066667, 13.3648516667, none, n, 0.0057052166497303, 28, 53, 59, 8469, 2386, 574, 44, 3, 1, 1919 
2020-12-08T12:16:43.681875, 52.56077, 13.3648566667, none, n, 0.0049847996557778, 33, 58, 63, 9539, 2678, 596, 40, 2, 1, 1919 
2020-12-08T12:16:44.703499, 52.5607333333, 13.364865, none, n, 0.0049847996557778, 36, 63, 68, 10304, 2926, 632, 38, 2, 1, 1919 
2020-12-08T12:16:45.714579, 52.5606933333, 13.3648733333, none, n, 0.0049847996557778, 39, 68, 74, 11120, 3186, 786, 41, 2, 1, 1919 
2020-12-08T12:16:46.719064, 52.5606566667, 13.3648816667, none, n, 0.0049847996557778, 42, 69, 74, 12046, 3447, 632, 30, 2, 1, 1919 
2020-12-08T12:16:47.726964, 52.5606216667, 13.3648916667, none, n, 0.0049847996557778, 47, 73, 78, 12829, 3692, 626, 30, 4, 4, 1919 
2020-12-08T12:16:48.734999, 52.5605866667, 13.3649, none, n, 0.0049847996557778, 50, 75, 80, 13588, 3943, 638, 30, 4, 3, 1919 
2020-12-08T12:16:49.754335, 52.5605483333, 13.3649066667, none, n, 0.0049847996557778, 50, 75, 80, 13588, 3943, 638, 30, 4, 3, 1919 
2020-12-08T12:16:50.773922, 52.560515, 13.3649133333, none, n, 0.0049847996557778, 52, 80, 85, 14431, 4202, 802, 30, 5, 4, 1919 
2020-12-08T12:16:51.788856, 52.5604766667, 13.36492, none, n, 0.0046995467634258, 52, 80, 85, 14431, 4202, 802, 30, 5, 4, 1919 
2020-12-08T12:16:52.804655, 52.5604433333, 13.3649216667, none, n, 0.0046995467634258, 53, 81, 88, 14643, 4222, 816, 38, 6, 4, 1919 
2020-12-08T12:16:53.819745, 52.5604083333, 13.3649266667, none, n, 0.0046995467634258, 53, 81, 89, 14643, 4222, 816, 38, 6, 4, 1919 
2020-12-08T12:16:54.835708, 52.5603716667, 13.3649316667, none, n, 0.0046995467634258, 53, 78, 83, 14353, 4197, 780, 27, 6, 4, 1919 
2020-12-08T12:16:55.850915, 52.560335, 13.3649416667, none, n, 0.0046995467634258, 50, 74, 80, 13648, 3956, 634, 32, 6, 4, 1919 
2020-12-08T12:16:56.867140, 52.5602966667, 13.36495, none, n, 0.0046995467634258, 45, 67, 74, 12154, 3622, 598, 32, 7, 4, 1919 
2020-12-08T12:16:57.882114, 52.560255, 13.364955, none, n, 0.0046995467634258, 42, 62, 71, 11583, 3395, 566, 34, 8, 5, 1919 
2020-12-08T12:16:58.907844, 52.5602133333, 13.36496, none, n, 0.0046995467634258, 40, 58, 67, 10872, 3174, 546, 32, 9, 5, 1919 
2020-12-08T12:16:59.933418, 52.5601733333, 13.364965, none, n, 0.004837994820197, 32, 48, 58, 9243, 2646, 516, 32, 9, 5, 1919 
2020-12-08T12:17:00.948752, 52.5601316667, 13.36497, none, n, 0.004837994820197, 28, 43, 50, 8197, 2360, 372, 28, 6, 2, 1919 
2020-12-08T12:17:02.966775, 52.5600116667, 13.3649883333, none, n, 0.004837994820197, 23, 37, 43, 6751, 1896, 338, 26, 5, 2, 1919 
2020-12-08T12:17:03.974486, 52.5599733333, 13.3649916667, none, n, 0.004837994820197, 19, 30, 37, 5463, 1574, 290, 28, 7, 2, 1919 
2020-12-08T12:17:04.996051, 52.5599366667, 13.3649983333, none, n, 0.004837994820197, 18, 26, 32, 5173, 1395, 262, 20, 6, 2, 1919 
2020-12-08T12:17:06.012696, 52.5599, 13.3650066667, none, n, 0.004837994820197, 18, 29, 35, 5203, 1400, 272, 29, 7, 2, 1919 
2020-12-08T12:17:07.029823, 52.5598616667, 13.36501, none, n, 0.0049698516993576, 18, 30, 37, 5197, 1542, 280, 31, 10, 2, 1919 
2020-12-08T12:17:08.033880, 52.559825, 13.365015, none, n, 0.0049698516993576, 22, 35, 44, 5998, 1663, 316, 37, 10, 3, 1919 
2020-12-08T12:17:09.041725, 52.5597833333, 13.36502, none, n, 0.0049698516993576, 22, 35, 44, 5998, 1663, 316, 37, 10, 3, 1919 
2020-12-08T12:17:10.063798, 52.5597433333, 13.365025, none, n, 0.0049698516993576, 22, 35, 42, 5992, 1659, 310, 35, 9, 2, 1919 
2020-12-08T12:17:11.067598, 52.5597033333, 13.3650283333, none, n, 0.0049698516993576, 22, 37, 44, 6180, 1805, 314, 39, 8, 2, 1919 
2020-12-08T12:17:12.075403, 52.5596666667, 13.365035, none, n, 0.0049698516993576, 25, 41, 48, 6981, 2054, 330, 42, 9, 3, 1919 
2020-12-08T12:17:13.083963, 52.5596266667, 13.36504, none, n, 0.0049698516993576, 26, 41, 51, 7280, 2097, 332, 42, 10, 3, 1919 
2020-12-08T12:17:14.091892, 52.5595866667, 13.3650433333, none, n, 0.0049698516993576, 28, 45, 57, 7943, 2308, 360, 46, 13, 4, 1919 
2020-12-08T12:17:15.115079, 52.55955, 13.3650516667, none, n, 0.0049671492542585, 29, 46, 55, 8042, 2334, 356, 42, 10, 3, 1919 
2020-12-08T12:17:16.137561, 52.5595133333, 13.3650583333, none, n, 0.0049671492542585, 29, 47, 62, 8242, 2351, 376, 52, 17, 4, 1919 
2020-12-08T12:17:17.146867, 52.559475, 13.3650683333, none, n, 0.0049671492542585, 30, 46, 61, 8308, 2371, 376, 44, 16, 4, 1919 
2020-12-08T12:17:18.171358, 52.5594366667, 13.3650766667, none, n, 0.0049671492542585, 30, 46, 59, 8496, 2387, 376, 38, 13, 4, 1919 
2020-12-08T12:17:19.194038, 52.5593983333, 13.365085, none, n, 0.0049671492542585, 29, 45, 57, 8448, 2365, 362, 34, 13, 3, 1919 
2020-12-08T12:17:20.211593, 52.5593616667, 13.3650933333, none, n, 0.0049671492542585, 30, 46, 59, 8472, 2383, 366, 36, 14, 4, 1919 
2020-12-08T12:17:21.228577, 52.5593233333, 13.3651, none, n, 0.0049671492542585, 29, 46, 59, 8260, 2347, 370, 40, 14, 4, 1919 
2020-12-08T12:17:22.244571, 52.5592833333, 13.365105, none, n, 0.0049671492542585, 29, 46, 60, 8206, 2351, 382, 40, 14, 4, 1919 
2020-12-08T12:17:23.260975, 52.5592416667, 13.36511, none, n, 0.0049301482090304, 29, 46, 60, 8206, 2351, 382, 40, 14, 4, 1919 
2020-12-08T12:17:24.277344, 52.5591966667, 13.365115, none, n, 0.0049301482090304, 29, 47, 59, 8206, 2347, 382, 38, 13, 4, 1919 
2020-12-08T12:17:25.294317, 52.559155, 13.3651233333, none, n, 0.0049301482090304, 29, 47, 60, 8206, 2347, 382, 38, 13, 4, 1919 
2020-12-08T12:17:26.310338, 52.5591133333, 13.3651266667, none, n, 0.0049301482090304, 29, 47, 57, 8278, 2371, 366, 38, 11, 3, 1919 
2020-12-08T12:17:27.326575, 52.559075, 13.3651333333, none, n, 0.0049301482090304, 29, 47, 57, 8278, 2371, 366, 38, 11, 3, 1919 
2020-12-08T12:17:28.342064, 52.55904, 13.3651416667, none, n, 0.0049301482090304, 30, 48, 59, 8526, 2404, 380, 38, 11, 3, 1919 
2020-12-08T12:17:29.359362, 52.5590033333, 13.3651483333, none, n, 0.0049301482090304, 30, 48, 59, 8526, 2404, 380, 38, 11, 3, 1919 
2020-12-08T12:17:30.376234, 52.55897, 13.3651583333, none, n, 0.0049301482090304, 30, 48, 53, 8520, 2412, 364, 30, 4, 2, 1919 
2020-12-08T12:17:31.392406, 52.5589283333, 13.36517, none, n, 0.0050108925774577, 30, 48, 53, 8520, 2412, 364, 30, 4, 2, 1919 
2020-12-08T12:17:32.409425, 52.5588916667, 13.3651783333, none, n, 0.0050108925774577, 31, 50, 56, 8762, 2580, 382, 30, 5, 3, 1919 
2020-12-08T12:17:33.425569, 52.5588516667, 13.3651833333, none, n, 0.0050108925774577, 31, 50, 56, 8762, 2580, 382, 30, 5, 3, 1919 
2020-12-08T12:17:34.444595, 52.5588083333, 13.3651866667, none, n, 0.0050108925774577, 31, 50, 57, 8798, 2580, 514, 34, 6, 3, 1919 
2020-12-08T12:17:35.461110, 52.55877, 13.3651933333, none, n, 0.0050108925774577, 31, 50, 57, 8798, 2580, 514, 34, 6, 3, 1919 
2020-12-08T12:17:36.475008, 52.5587266667, 13.3652033333, none, n, 0.0050108925774577, 31, 53, 59, 8998, 2608, 536, 36, 5, 3, 1919 
2020-12-08T12:17:37.493519, 52.5586866667, 13.3652116667, none, n, 0.0050108925774577, 32, 56, 63, 9333, 2670, 564, 36, 5, 3, 1919 
2020-12-08T12:17:38.511678, 52.5586466667, 13.3652183333, none, n, 0.0050108925774577, 35, 57, 67, 10002, 2872, 578, 36, 8, 3, 1919 
2020-12-08T12:17:39.534447, 52.5586066667, 13.3652233333, none, n, 0.0051355574958968, 36, 58, 68, 10074, 2886, 588, 40, 8, 3, 1919 
2020-12-08T12:17:40.552137, 52.5585666667, 13.3652316667, none, n, 0.0051355574958968, 37, 62, 73, 10543, 3091, 604, 46, 9, 4, 1919 
2020-12-08T12:17:41.571535, 52.558525, 13.3652383333, none, n, 0.0051355574958968, 39, 63, 73, 10567, 3097, 616, 42, 8, 4, 1919 
2020-12-08T12:17:42.591741, 52.558485, 13.3652416667, none, n, 0.0051355574958968, 38, 64, 75, 10791, 3135, 630, 44, 8, 4, 1919 
2020-12-08T12:17:43.613537, 52.5584466667, 13.36524, none, n, 0.0051355574958968, 42, 69, 79, 11580, 3380, 780, 44, 8, 4, 1919 
2020-12-08T12:17:44.630624, 52.55841, 13.3652366667, none, n, 0.0051355574958968, 43, 71, 80, 11795, 3415, 792, 50, 7, 3, 1919 
2020-12-08T12:17:45.634337, 52.5583716667, 13.365235, none, n, 0.0051355574958968, 44, 76, 85, 12106, 3612, 824, 56, 7, 3, 1919 
2020-12-08T12:17:46.645270, 52.5583333333, 13.3652383333, none, n, 0.0051355574958968, 45, 73, 83, 12070, 3606, 812, 52, 7, 3, 1919 
2020-12-08T12:17:47.650165, 52.558295, 13.3652416667, none, n, 0.0049539676463462, 45, 76, 83, 12330, 3635, 816, 54, 6, 2, 1919 
2020-12-08T12:17:48.658486, 52.5582583333, 13.3652466667, none, n, 0.0049539676463462, 43, 72, 77, 11885, 3601, 796, 50, 3, 2, 1919 
2020-12-08T12:17:49.680678, 52.5582216667, 13.3652516667, none, n, 0.0049539676463462, 42, 71, 76, 11831, 3437, 794, 50, 3, 2, 1919 
2020-12-08T12:17:50.702468, 52.5581866667, 13.3652566667, none, n, 0.0049539676463462, 40, 68, 72, 11090, 3329, 780, 50, 3, 2, 1919 
2020-12-08T12:17:51.717402, 52.5581516667, 13.365265, none, n, 0.0049539676463462, 40, 68, 72, 11090, 3329, 780, 50, 3, 2, 1919 
2020-12-08T12:17:52.731053, 52.558115, 13.3652716667, none, n, 0.0049539676463462, 41, 69, 74, 11335, 3370, 780, 50, 3, 2, 1919 
2020-12-08T12:17:53.740079, 52.55808, 13.3652783333, none, n, 0.0049539676463462, 42, 71, 77, 11592, 3419, 784, 56, 4, 3, 1919 
2020-12-08T12:17:54.761495, 52.558045, 13.365285, none, n, 0.0049539676463462, 40, 69, 76, 11045, 3188, 778, 60, 5, 4, 1919 
2020-12-08T12:17:55.778784, 52.5580066667, 13.3652916667, none, n, 0.0046055552290994, 37, 66, 73, 10582, 3111, 630, 56, 5, 4, 1919 
2020-12-08T12:17:56.795449, 52.55797, 13.3653016667, none, n, 0.0046055552290994, 37, 64, 69, 10612, 3107, 618, 46, 4, 4, 1919 
2020-12-08T12:17:57.799459, 52.5579333333, 13.36531, none, n, 0.0046055552290994, 39, 67, 75, 11081, 3139, 622, 58, 5, 5, 1919 
2020-12-08T12:17:58.808369, 52.5578983333, 13.365315, none, n, 0.0046055552290994, 39, 67, 75, 11111, 3143, 622, 60, 5, 5, 1919 
2020-12-08T12:17:59.829846, 52.5578633333, 13.36532, none, n, 0.0046055552290994, 41, 70, 79, 11640, 3344, 774, 62, 6, 5, 1919 
2020-12-08T12:18:00.851564, 52.5578283333, 13.3653233333, none, n, 0.0046055552290994, 41, 72, 80, 11888, 3392, 780, 58, 6, 4, 1919 
2020-12-08T12:18:01.858354, 52.557795, 13.36533, none, n, 0.0046055552290994, 45, 74, 82, 12575, 3615, 786, 51, 5, 3, 1919 
2020-12-08T12:18:02.867490, 52.55776, 13.3653366667, none, n, 0.0046055552290994, 44, 78, 85, 12593, 3619, 800, 61, 5, 3, 1919 
2020-12-08T12:18:03.876267, 52.557725, 13.3653383333, none, n, 0.0044969229302403, 42, 76, 82, 12393, 3452, 794, 55, 5, 2, 1919 
2020-12-08T12:18:04.899277, 52.5576916667, 13.3653366667, none, n, 0.0044969229302403, 44, 76, 82, 12411, 3590, 796, 53, 5, 1, 1919 
2020-12-08T12:18:05.907829, 52.5576566667, 13.3653333333, none, n, 0.0044969229302403, 44, 76, 82, 12411, 3590, 796, 53, 5, 1, 1919 
2020-12-08T12:18:06.913659, 52.5576233333, 13.3653316667, none, n, 0.0044969229302403, 45, 78, 84, 12665, 3628, 796, 55, 5, 1, 1919 
2020-12-08T12:18:07.931277, 52.5575916667, 13.3653316667, none, n, 0.0044969229302403, 45, 78, 84, 12665, 3628, 796, 55, 5, 1, 1919 
2020-12-08T12:18:08.939197, 52.5575583333, 13.365335, none, n, 0.0044969229302403, 44, 75, 83, 12342, 3587, 778, 54, 5, 1, 1919 
2020-12-08T12:18:10.961904, 52.557465, 13.3653583333, none, n, 0.0044969229302403, 44, 75, 83, 12342, 3587, 778, 54, 5, 1, 1919 
2020-12-08T12:18:11.980898, 52.5574366667, 13.365365, none, n, 0.004587387918977, 44, 73, 79, 11867, 3425, 774, 44, 5, 0, 1919 
2020-12-08T12:18:13.004062, 52.55741, 13.3653683333, none, n, 0.004587387918977, 44, 73, 79, 11867, 3425, 774, 44, 5, 0, 1919 
2020-12-08T12:18:14.007534, 52.557385, 13.36537, none, n, 0.004587387918977, 42, 69, 74, 11380, 3364, 628, 37, 5, 0, 1919 
2020-12-08T12:18:15.023776, 52.5573633333, 13.3653716667, none, n, 0.004587387918977, 42, 69, 74, 11380, 3364, 628, 37, 5, 0, 1919 
2020-12-08T12:18:16.032203, 52.557345, 13.3653733333, none, n, 0.004587387918977, 41, 67, 74, 11114, 3199, 610, 41, 7, 1, 1919 
2020-12-08T12:18:17.040773, 52.5573316667, 13.365375, none, n, 0.004587387918977, 41, 67, 74, 11114, 3199, 610, 41, 7, 1, 1919 
2020-12-08T12:18:18.049611, 52.5573183333, 13.3653766667, none, n, 0.004587387918977, 42, 69, 78, 11535, 3386, 622, 47, 7, 2, 1919 
2020-12-08T12:18:19.059198, 52.5573083333, 13.3653783333, none, n, 0.0020426290171571, 41, 71, 79, 11374, 3372, 630, 52, 7, 2, 1919 
2020-12-08T12:18:20.081675, 52.5572983333, 13.3653816667, none, n, 0.0020426290171571, 40, 68, 80, 11275, 3341, 626, 52, 12, 3, 1919 
2020-12-08T12:18:21.107643, 52.55729, 13.365385, none, n, 0.0020426290171571, 40, 68, 79, 11102, 3335, 624, 52, 11, 3, 1919 
2020-12-08T12:18:22.102108, 52.5572833333, 13.3653916667, none, n, 0.0020426290171571, 41, 69, 82, 11335, 3381, 770, 54, 10, 3, 1919 
2020-12-08T12:18:23.118989, 52.557275, 13.365395, none, n, 0.0020426290171571, 41, 67, 79, 11305, 3373, 634, 49, 10, 3, 1919 
2020-12-08T12:18:24.130656, 52.557265, 13.3653983333, none, n, 0.0020426290171571, 41, 68, 82, 11544, 3393, 634, 54, 11, 3, 1919 
2020-12-08T12:18:25.155124, 52.5572583333, 13.3653983333, none, n, 0.0020426290171571, 41, 68, 80, 11616, 3407, 628, 52, 10, 3, 1919 
2020-12-08T12:18:26.171557, 52.5572566667, 13.3654, none, n, 0.0020426290171571, 41, 68, 82, 11580, 3395, 622, 57, 10, 3, 1919 
2020-12-08T12:18:27.192910, 52.5572566667, 13.3654016667, none, ne, 0.00085107441255978, 40, 68, 79, 11275, 3347, 626, 57, 8, 2, 1919 
2020-12-08T12:18:28.209605, 52.557255, 13.3654016667, none, ne, 0.00085107441255978, 38, 65, 74, 10594, 3128, 604, 51, 8, 1, 1919 
2020-12-08T12:18:29.225938, 52.5572533333, 13.3654016667, none, ne, 0.00085107441255978, 36, 65, 74, 10340, 3080, 610, 59, 8, 1, 1919 
2020-12-08T12:18:30.251519, 52.557255, 13.3654033333, none, ne, 0.00085107441255978, 34, 62, 72, 10014, 2890, 588, 57, 8, 0, 1919 
2020-12-08T12:18:31.265349, 52.5572583333, 13.365405, none, ne, 0.00085107441255978, 35, 63, 72, 10083, 2906, 592, 55, 8, 0, 1919 
2020-12-08T12:18:32.281915, 52.55726, 13.365405, none, ne, 0.00085107441255978, 33, 60, 67, 9578, 2826, 566, 51, 8, 0, 1919 
2020-12-08T12:18:33.284527, 52.55726, 13.3654066667, none, ne, 0.00085107441255978, 33, 61, 68, 9572, 2828, 574, 54, 8, 0, 1919 
2020-12-08T12:18:34.292244, 52.5572616667, 13.3654066667, none, ne, 0.00085107441255978, 31, 59, 69, 9303, 2656, 584, 54, 10, 1, 1919 
2020-12-08T12:18:35.321343, 52.5572633333, 13.3654066667, none, se, 0.00011666633034674, 31, 59, 69, 9303, 2656, 584, 54, 10, 1, 1919 
2020-12-08T12:18:36.342783, 52.557265, 13.365405, none, se, 0.00011666633034674, 31, 61, 69, 9336, 2674, 580, 54, 10, 1, 1919 
2020-12-08T12:18:37.359848, 52.5572666667, 13.3654066667, none, se, 0.00011666633034674, 31, 61, 69, 9336, 2674, 580, 54, 10, 1, 1919 
2020-12-08T12:18:38.375458, 52.5572666667, 13.365405, none, se, 0.00011666633034674, 34, 64, 73, 10047, 2915, 600, 50, 11, 1, 1919 
2020-12-08T12:18:39.393065, 52.5572683333, 13.3654033333, none, se, 0.00011666633034674, 37, 67, 75, 10848, 3162, 622, 48, 11, 1, 1919 
2020-12-08T12:18:40.409383, 52.5572683333, 13.3654, none, se, 0.00011666633034674, 41, 71, 79, 11858, 3429, 622, 48, 11, 2, 1919 
2020-12-08T12:18:41.425922, 52.5572633333, 13.3653983333, none, se, 0.00011666633034674, 45, 71, 79, 12387, 3654, 626, 36, 12, 2, 1919 
2020-12-08T12:18:42.442323, 52.55726, 13.3654, none, se, 0.00011666633034674, 49, 77, 82, 13427, 3939, 784, 32, 7, 2, 1919 
2020-12-08T12:18:43.459562, 52.5572533333, 13.3654016667, none, nw, 0.00016610217042556, 50, 81, 87, 13851, 4116, 814, 42, 8, 2, 1919 
2020-12-08T12:18:44.475772, 52.5572416667, 13.3654066667, none, nw, 0.00016610217042556, 53, 82, 88, 14165, 4168, 826, 39, 8, 2, 1919 
2020-12-08T12:18:45.493510, 52.557225, 13.3654116667, none, nw, 0.00016610217042556, 53, 83, 91, 14201, 4180, 836, 39, 9, 3, 1919 
2020-12-08T12:18:46.511351, 52.5572, 13.3654183333, none, nw, 0.00016610217042556, 55, 87, 93, 14906, 4411, 838, 43, 7, 2, 1919 
2020-12-08T12:18:47.532391, 52.55717, 13.3654283333, none, nw, 0.00016610217042556, 55, 88, 94, 14924, 4423, 840, 45, 7, 2, 1919 
2020-12-08T12:18:48.550102, 52.5571366667, 13.365435, none, nw, 0.00016610217042556, 54, 87, 95, 14682, 4379, 830, 53, 9, 3, 1919 
2020-12-08T12:18:49.565740, 52.5571016667, 13.365445, none, nw, 0.00016610217042556, 54, 84, 92, 14458, 4223, 820, 45, 8, 3, 1919 
2020-12-08T12:18:50.582029, 52.5570633333, 13.36545, none, nw, 0.00016610217042556, 51, 83, 90, 13869, 4138, 832, 49, 8, 3, 1919 
2020-12-08T12:18:51.597891, 52.557025, 13.3654566667, none, n, 0.0036657561116073, 51, 83, 90, 13869, 4138, 832, 49, 8, 3, 1919 
2020-12-08T12:18:52.614448, 52.55699, 13.3654633333, none, n, 0.0036657561116073, 49, 83, 89, 13588, 3953, 824, 51, 7, 3, 1919 
